seed,dataset,data_dim,algorithm,depth,accuracy,coverage,density,f_score,gini_coverage_all_leaves,gini_density_all_leaves,splits,leaves,total_active_feature_count,avg_active_feature_count,runtime
11,radial_segment_3d_fuzziness_003_10000_samples_dim_05,5,oc1,0,0.6934,0.0,,,0.0,0.0,0,1,0,0.0,0.0005380949005484581
11,radial_segment_3d_fuzziness_003_10000_samples_dim_05,5,oc1,1,0.6934,0.0,,,0.43509458577951743,0.3417175872445042,1,2,5,0.0,101.62134184502065
11,radial_segment_3d_fuzziness_003_10000_samples_dim_05,5,oc1,2,0.7466,0.8878016960208741,0.5541530944625407,0.6823765354725495,0.663078930202218,0.5343904225325549,3,4,5,5.0,170.95439455099404
11,radial_segment_3d_fuzziness_003_10000_samples_dim_05,5,oc1,3,0.7824,0.8734507501630789,0.5996417375727721,0.7110993096123208,0.7466219364458115,0.4734465920135156,6,7,5,5.0,211.67512358073145
11,radial_segment_3d_fuzziness_003_10000_samples_dim_05,5,oc1,4,0.8202,0.837573385518591,0.6639089968976215,0.7406980098067494,0.8043554618897086,0.5152797355548926,12,13,5,5.0,251.02603076165542
11,radial_segment_3d_fuzziness_003_10000_samples_dim_05,5,oc1,5,0.8368,0.9041095890410958,0.6744525547445256,0.7725752508361204,0.8532289628180039,0.5263902042435902,20,21,5,5.0,269.8740687142126
11,radial_segment_3d_fuzziness_003_10000_samples_dim_05,5,oc1,6,0.8743,0.8711676451402479,0.7560147183696575,0.809516593423246,0.8694227005870845,0.5055167392204134,39,40,5,5.0,302.93267869297415
11,radial_segment_3d_fuzziness_003_10000_samples_dim_05,5,oc1,7,0.8918,0.827136333985649,0.8212435233160622,0.8241793955151122,0.8716460100021741,0.5307569136713255,59,60,5,5.0,322.0144810061902
11,radial_segment_3d_fuzziness_003_10000_samples_dim_05,5,oc1,8,0.9132,0.8496412263535551,0.8648738379814077,0.8571898650871997,0.8747323586969036,0.5243356914455091,84,85,5,5.0,333.03455490712076
11,radial_segment_3d_fuzziness_003_10000_samples_dim_05,5,oc1,9,0.9269,0.8692106979778212,0.8898163606010017,0.8793928394654348,0.8913301310561585,0.5258305303895543,109,110,5,5.0,350.2384119438939
11,radial_segment_3d_fuzziness_003_10000_samples_dim_05,5,oc1,10,0.9397,0.8979125896934116,0.9046993098915543,0.9012931740055656,0.9036360561474723,0.5333470013218993,134,135,5,5.0,374.99905172828585
11,radial_segment_3d_fuzziness_003_10000_samples_dim_05,5,oc1,11,0.9469,0.8949771689497716,0.9292245174398917,0.9117793653430802,0.8991109868604978,0.5324714562673576,174,175,5,5.0,396.83984828414395
11,radial_segment_3d_fuzziness_003_10000_samples_dim_05,5,oc1,12,0.962,0.9383561643835616,0.9377444589308996,0.9380502119334855,0.905088062622309,0.5144592198204494,219,220,5,5.0,395.25596230477095
