shape,label_noise,n_samples,seed,data_dim,algorithm,depth,accuracy,coverage,density,f_score,gini_coverage_all_leaves,gini_density_all_leaves,splits,leaves,total_active_feature_count,avg_active_feature_count,runtime
radial_segment_3d,0.03,10000,1,5,oc1,0,0.6938,0.0,,,0.0,0.0,0,1,0,0.0,0.0004713842645287
radial_segment_3d,0.03,10000,1,5,oc1,1,0.6938,0.0,,,0.4546048334421946,0.3856135686865103,1,2,5,0.0,100.0882326150313
radial_segment_3d,0.03,10000,1,5,oc1,2,0.7799,0.8079686479425212,0.6053339858086616,0.6921247726954818,0.6239386022207707,0.475420723307969,3,4,5,5.0,168.05586697300896
radial_segment_3d,0.03,10000,1,5,oc1,3,0.8106,0.8625081645983018,0.6419543023821098,0.7360646599777034,0.7128860688625549,0.448509340959023,6,7,5,5.0,205.0065073412843
radial_segment_3d,0.03,10000,1,5,oc1,4,0.8045,0.7266492488569563,0.665569847442417,0.6947697111631538,0.7687785760940562,0.463066399286431,11,12,5,5.0,236.60862929280847
radial_segment_3d,0.03,10000,1,5,oc1,5,0.8462,0.8853690398432397,0.6954848640328374,0.7790229885057472,0.8569562377531024,0.5094469221644291,20,21,5,5.0,260.768247445114
radial_segment_3d,0.03,10000,1,5,oc1,6,0.8911,0.8605486610058785,0.7992114043069457,0.8287466582796036,0.8382429784454608,0.5383158915858999,39,40,5,5.0,282.92050907202065
radial_segment_3d,0.03,10000,1,5,oc1,7,0.9054,0.8510777269758328,0.8417312661498708,0.8463786943812927,0.8564802001572032,0.5506654367841879,58,59,5,5.0,296.00212181406096
radial_segment_3d,0.03,10000,1,5,oc1,8,0.938,0.8739386022207707,0.9195876288659792,0.8961821835231077,0.8810854001128778,0.5294788151293908,102,103,5,5.0,317.20010143797845
radial_segment_3d,0.03,10000,1,5,oc1,9,0.9385,0.8948399738732854,0.9033959775799538,0.8990976210008202,0.8876880602012196,0.5298736578073686,118,119,5,5.0,340.0375072401948
radial_segment_3d,0.03,10000,1,5,oc1,10,0.9459,0.8932070542129327,0.927433028145134,0.9099983363832972,0.8970270965698792,0.5061523433053408,131,132,5,5.0,346.5000584842637
radial_segment_3d,0.03,10000,1,5,oc1,11,0.9497,0.8935336381450033,0.9392378990731204,0.91581589958159,0.9065657267534784,0.5435929067487018,187,188,5,5.0,365.3530793529935
radial_segment_3d,0.03,10000,1,5,oc1,12,0.9585,0.9294578706727628,0.9346469622331692,0.9320451940396266,0.9117134770302636,0.5720512910334239,191,192,5,5.0,366.6759554902092
