seed,dataset,data_dim,algorithm,depth,accuracy,coverage,density,f_score,gini_coverage_all_leaves,gini_density_all_leaves,splits,leaves,total_active_feature_count,avg_active_feature_count,runtime
1,rectangle_2d_fuzziness_005,2,oc1,0,0.637,0.0,,,0.0,0.0,0,1,0,0.0,0.00025070004630833864
1,rectangle_2d_fuzziness_005,2,oc1,1,0.637,0.0,,,0.45922865013774117,0.353123004657655,1,2,2,0.0,16.4435097000096
1,rectangle_2d_fuzziness_005,2,oc1,2,0.7288,0.856198347107438,0.5866364665911665,0.696236559139785,0.6571625344352618,0.5086415644278719,3,4,2,2.0,29.67636149993632
1,rectangle_2d_fuzziness_005,2,oc1,3,0.8062,0.8269972451790634,0.6961966604823747,0.7559808612440191,0.7486816214088943,0.5524382196951674,6,7,2,2.0,29.259754099999554
1,rectangle_2d_fuzziness_005,2,oc1,4,0.8652,0.8451790633608816,0.7960560456668396,0.8198824158204169,0.791046831955923,0.5632644352583998,11,12,2,2.0,31.667123000021093
1,rectangle_2d_fuzziness_005,2,oc1,5,0.8998,0.8253443526170798,0.8906064209274673,0.8567343437231913,0.8246483978541395,0.5626627633279355,18,19,2,2.0,36.049296799930744
1,rectangle_2d_fuzziness_005,2,oc1,6,0.9124,0.8743801652892562,0.8831385642737897,0.8787375415282392,0.8531356344190573,0.5573523768726185,33,34,2,2.0,40.98899980005808
1,rectangle_2d_fuzziness_005,2,oc1,7,0.9284,0.8710743801652893,0.9272727272727272,0.8982954545454546,0.8751453933272113,0.541367471816625,53,54,2,2.0,43.15472939994652
1,rectangle_2d_fuzziness_005,2,oc1,8,0.9348,0.874931129476584,0.941315945465323,0.9069103369503141,0.877961432506887,0.5418418522513078,69,70,2,2.0,44.71281080006156
