seed,dataset,data_dim,algorithm,depth,accuracy,coverage,density,f_score,gini_coverage_all_leaves,gini_density_all_leaves,splits,leaves,total_active_feature_count,avg_active_feature_count,runtime
1,barbell_2d_fuzziness_005,2,oc1,0,0.596,0.0,,,0.0,0.0,0,1,0,0.0,0.00029719993472099304
1,barbell_2d_fuzziness_005,2,oc1,1,0.6122,0.9757425742574257,0.5104895104895105,0.6702941676585614,0.4757425742574257,0.4222774363866273,1,2,2,0.0,15.671043399954215
1,barbell_2d_fuzziness_005,2,oc1,2,0.8102,0.946039603960396,0.6946564885496184,0.8010899182561307,0.6145214521452143,0.5487019479131918,2,3,2,2.0,22.832603099988773
1,barbell_2d_fuzziness_005,2,oc1,3,0.8334,0.9272277227722773,0.7319265338022665,0.8180825507752784,0.7372277227722772,0.5324311672656368,4,5,2,2.0,26.50498329999391
1,barbell_2d_fuzziness_005,2,oc1,4,0.8514,0.904950495049505,0.7683900798654897,0.831097976812912,0.8076732673267328,0.5197407881563612,7,8,2,2.0,29.93127810000442
1,barbell_2d_fuzziness_005,2,oc1,5,0.8522,0.9094059405940594,0.7676556623485165,0.8325402220711534,0.8415079969535417,0.47753919378987675,12,13,2,2.0,33.42276220000349
1,barbell_2d_fuzziness_005,2,oc1,6,0.8622,0.8792079207920792,0.7996398018910401,0.8375383164348031,0.8744824482448244,0.5453151509443785,21,22,2,2.0,37.59057150001172
1,barbell_2d_fuzziness_005,2,oc1,7,0.883,0.8465346534653465,0.8614609571788413,0.8539325842696629,0.8647993746743095,0.49803538153452265,37,38,2,2.0,42.1563028000528
1,barbell_2d_fuzziness_005,2,oc1,8,0.9056,0.8930693069306931,0.8757281553398059,0.884313725490196,0.8916247362441161,0.5095923184503424,60,61,2,2.0,45.83490540005732
