shape,label_noise,n_samples,seed,dataset,data_dim,algorithm,depth,accuracy,coverage,density,f_score,gini_coverage_all_leaves,gini_density_all_leaves,splits,leaves,total_active_feature_count,avg_active_feature_count,lambda_reg,threshold_value,alpha,runtime
star_2d,0.0,10000,8,star_2d_fuzziness_000,2,hhcart_a,0,0.7673,0.0,,,0.0,0.0,0,1,0,0.0,,,,7.697846740484238e-06
star_2d,0.0,10000,8,star_2d_fuzziness_000,2,hhcart_a,1,0.7673,0.0,,,0.4858186506231199,0.44142990692191986,1,2,2,0.0,,,,113.31432626675814
star_2d,0.0,10000,8,star_2d_fuzziness_000,2,hhcart_a,2,0.7673,0.0,,,0.6823162870648902,0.5119060737491898,3,4,2,2.0,,,,195.06578944111243
star_2d,0.0,10000,8,star_2d_fuzziness_000,2,hhcart_a,3,0.7914,0.8513107004727116,0.5323837678043537,0.6550925925925926,0.8154813064030944,0.6419024579109092,7,8,2,2.0,,,,236.80839474499226
star_2d,0.0,10000,8,star_2d_fuzziness_000,2,hhcart_a,4,0.9189,0.8014611087236786,0.8423667570009034,0.8214049768773398,0.8644790963226716,0.6737499240437652,13,14,2,2.0,,,,261.1965128951706
star_2d,0.0,10000,8,star_2d_fuzziness_000,2,hhcart_a,5,0.9519,0.9780833691448216,0.8410938654841094,0.9044307570037751,0.8915752695203754,0.6371230349797927,22,23,2,2.0,,,,275.7275393102318
star_2d,0.0,10000,8,star_2d_fuzziness_000,2,hhcart_a,6,0.9654,0.9871078642028362,0.8790662074244164,0.9299595141700405,0.9141629320400269,0.656300104777999,34,35,2,2.0,,,,279.7596865850501
star_2d,0.0,10000,8,star_2d_fuzziness_000,2,hhcart_a,7,0.9805,0.9888268156424581,0.9315789473684211,0.9593495934959351,0.9075332132505551,0.6005304321177702,46,47,2,2.0,,,,285.8931597149931
star_2d,0.0,10000,8,star_2d_fuzziness_000,2,hhcart_a,8,0.9894,0.994413407821229,0.9613626921479019,0.977608787494719,0.9072897111709226,0.5789424239724488,56,57,2,2.0,,,,286.9374296190217
star_2d,0.0,10000,8,star_2d_fuzziness_000,2,hhcart_a,9,0.9923,0.979372582724538,0.9874350086655113,0.9833872707659116,0.9119550507026537,0.5689717364998945,66,67,2,2.0,,,,288.94257146772
star_2d,0.0,10000,8,star_2d_fuzziness_000,2,hhcart_a,10,0.9961,0.9922647185217017,0.9909871244635193,0.9916255099849689,0.9127457926340612,0.5441145050490492,73,74,2,2.0,,,,287.6018882859498
star_2d,0.0,10000,8,star_2d_fuzziness_000,2,hhcart_a,11,0.9977,0.9935539321014182,0.996551724137931,0.995050570260383,0.919479858027344,0.5502224579392438,80,81,2,2.0,,,,288.7771311579272
star_2d,0.0,10000,8,star_2d_fuzziness_000,2,hhcart_a,12,0.9979,0.9948431456811345,0.9961273666092944,0.995484841969469,0.9200739987631936,0.5474063895568533,81,82,2,2.0,,,,289.5899199252017
