seed,dataset,data_dim,algorithm,depth,accuracy,coverage,density,f_score,gini_coverage_all_leaves,gini_density_all_leaves,splits,leaves,runtime
8,radial_segment_2d_fuzziness_005,2,oc1,0,0.5022,0.0,,,0.0,0.0,0,1,0.00046437419950962067
8,radial_segment_2d_fuzziness_005,2,oc1,1,0.6302,0.9473684210526315,0.5785083415112856,0.7183549124143185,0.4473684210526314,0.3031678578327217,1,2,16.510602401103824
8,radial_segment_2d_fuzziness_005,2,oc1,2,0.6996,0.9196464443551627,0.6374269005847953,0.7529605263157895,0.6706508638007231,0.3807182277885033,3,4,29.418702866416425
8,radial_segment_2d_fuzziness_005,2,oc1,3,0.7426,0.8806749698674167,0.688874921433061,0.7730558984306118,0.7995680996384091,0.4983752528535703,7,8,41.13741023419425
8,radial_segment_2d_fuzziness_005,2,oc1,4,0.7852,0.8842908798714343,0.7368597254770672,0.803871439006574,0.8525512253917236,0.5337574367029221,14,15,52.300122105982155
8,radial_segment_2d_fuzziness_005,2,oc1,5,0.7924,0.8999598232221776,0.7395179927368769,0.8118883653497645,0.8508798714343109,0.5182913067599095,24,25,61.59137069620192
8,radial_segment_2d_fuzziness_005,2,oc1,6,0.82,0.7484933708316593,0.8717828731867103,0.8054474708171208,0.8684593162295051,0.524347563092799,41,42,70.33341358182952
8,radial_segment_2d_fuzziness_005,2,oc1,7,0.8706,0.8629971876255524,0.8753056234718827,0.86910782925349,0.8844187150735965,0.541069484114177,65,66,78.05616365699098
8,radial_segment_2d_fuzziness_005,2,oc1,8,0.894,0.8633989554037766,0.9187687045746046,0.8902236951118476,0.9044391815215016,0.5068737123321729,113,114,86.86867359466851
8,radial_segment_2d_fuzziness_005,2,oc1,9,0.8994,0.8854961832061069,0.9099917423616846,0.8975768682549379,0.915777245969221,0.5507212129739183,137,138,95.8038815241307
8,radial_segment_2d_fuzziness_005,2,oc1,10,0.914,0.8919244676576938,0.9323813523729525,0.9117043121149897,0.9050914934804049,0.5181351979091102,197,198,103.44695391925052
8,radial_segment_2d_fuzziness_005,2,oc1,11,0.9276,0.9083969465648855,0.9440501043841336,0.9258804258804259,0.9149574795768045,0.5347411337094843,239,240,110.6366427289322
8,radial_segment_2d_fuzziness_005,2,oc1,12,0.9392,0.9325030132583367,0.9446479446479447,0.9385361908613021,0.9147919912362596,0.5244237321659793,277,278,117.9022817062214
