shape,label_noise,n_samples,seed,dataset,data_dim,algorithm,depth,accuracy,coverage,density,f_score,gini_coverage_all_leaves,gini_density_all_leaves,splits,leaves,total_active_feature_count,avg_active_feature_count,lambda_reg,threshold_value,alpha,runtime
barbell_2d,0.0,10000,8,barbell_2d_fuzziness_000,2,wodt,0,0.7399,0.0,,,0.0,0.0,0,1,0,0.0,,,,0.0002928059548139572
barbell_2d,0.0,10000,8,barbell_2d_fuzziness_000,2,wodt,1,0.7399,0.0,,,0.0,0.0,1,2,2,0.0,,,,0.008617383893579245
barbell_2d,0.0,10000,8,barbell_2d_fuzziness_000,2,wodt,2,0.7399,0.0,,,0.4342560553633217,0.33485736910575237,2,3,2,2.0,,,,0.04078600415959954
barbell_2d,0.0,10000,8,barbell_2d_fuzziness_000,2,wodt,3,0.7345,0.8919646289888504,0.49424797613975285,0.6360520904729267,0.5664488017429192,0.5032326141227954,4,5,2,2.0,,,,0.05776794580742717
barbell_2d,0.0,10000,8,barbell_2d_fuzziness_000,2,wodt,4,0.7762,0.8919646289888504,0.5424362871171382,0.6746147135795291,0.7269511726259132,0.6121061937397987,7,8,2,2.0,,,,0.08050119783729315
barbell_2d,0.0,10000,8,barbell_2d_fuzziness_000,2,wodt,5,0.5742,0.9415609381007305,0.3736079328756674,0.5349497597204019,0.6590871642774758,0.6431810949641188,12,13,2,2.0,,,,0.10314349783584476
barbell_2d,0.0,10000,8,barbell_2d_fuzziness_000,2,wodt,6,0.6121,0.9165705497885429,0.3943102877935825,0.5514051115993986,0.7517493271818529,0.676145612205761,18,19,2,2.0,,,,0.12771095987409353
barbell_2d,0.0,10000,8,barbell_2d_fuzziness_000,2,wodt,7,0.6566,0.8066128412149174,0.4171803539471068,0.5499344692005242,0.7007881584006153,0.6542774274835663,25,26,2,2.0,,,,0.16161728417500854
barbell_2d,0.0,10000,8,barbell_2d_fuzziness_000,2,wodt,8,0.6671,0.803921568627451,0.42586558044806516,0.5567833843695913,0.74079200307574,0.6530669506555931,33,34,2,2.0,,,,0.1918918387964368
barbell_2d,0.0,10000,8,barbell_2d_fuzziness_000,2,wodt,9,0.6715,0.9015763168012303,0.43636025307033866,0.5880877742946707,0.7851558924223285,0.6547727687261817,45,46,2,2.0,,,,0.2536105439066887
barbell_2d,0.0,10000,8,barbell_2d_fuzziness_000,2,wodt,10,0.6369,0.910803537101115,0.4107142857142857,0.5661369339228103,0.8199079758405576,0.6563923659007067,61,62,2,2.0,,,,0.2942900969646871
barbell_2d,0.0,10000,8,barbell_2d_fuzziness_000,2,wodt,11,0.6499,0.9096501345636294,0.4200994318181818,0.5747601117454149,0.8208472931656323,0.6547505306818902,79,80,2,2.0,,,,0.3756830091588199
barbell_2d,0.0,10000,8,barbell_2d_fuzziness_000,2,wodt,12,0.6494,0.8908112264513649,0.41830655352951795,0.5692874692874693,0.8021101351551179,0.5941402825082363,97,98,2,2.0,,,,0.4466954837553203
