seed,dataset,data_dim,algorithm,depth,accuracy,coverage,density,f_score,gini_coverage_all_leaves,gini_density_all_leaves,splits,leaves,runtime
1,rectangle_2d_fuzziness_003,2,randcart,0,0.6932,0.0,,,0.0,0.0,0,1,7.709953933954239e-06
1,rectangle_2d_fuzziness_003,2,randcart,1,0.6932,0.0,,,0.47262059973924364,0.39730006397952633,1,2,6.714604192879051
1,rectangle_2d_fuzziness_003,2,randcart,2,0.6946,0.910039113428944,0.5012567324955116,0.6464459365593888,0.6893741851368971,0.535677108452163,3,4,11.475340944714844
1,rectangle_2d_fuzziness_003,2,randcart,3,0.8096,0.8885267275097783,0.6357276119402985,0.741163675910821,0.8161668839634943,0.6474489806886807,7,8,14.174133465159684
1,rectangle_2d_fuzziness_003,2,randcart,4,0.915,0.8676662320730117,0.8570508692852543,0.862325882734046,0.8783137766188613,0.6629541534284265,14,15,16.00623721210286
1,rectangle_2d_fuzziness_003,2,randcart,5,0.9414,0.9374185136897001,0.8795107033639143,0.9075418112969391,0.9023612921918007,0.6204913256735403,26,27,17.057930931448936
1,rectangle_2d_fuzziness_003,2,randcart,6,0.9272,0.9289439374185137,0.8482142857142857,0.8867454884878656,0.9373386903653247,0.6260662298370987,48,49,18.41806619381532
1,rectangle_2d_fuzziness_003,2,randcart,7,0.9428,0.9354628422425033,0.8847102342786684,0.9093789607097593,0.9429737543223176,0.6237408895996022,68,69,19.604687293991446
1,rectangle_2d_fuzziness_003,2,randcart,8,0.9616,0.9204693611473272,0.9527665317139001,0.9363395225464191,0.9269882659713169,0.5934069757749989,106,107,18.245189733803272
1,rectangle_2d_fuzziness_003,2,randcart,9,0.9668,0.9413298565840938,0.95,0.945645055664702,0.929157838983051,0.5727213696375446,127,128,20.246506571769714
1,rectangle_2d_fuzziness_003,2,randcart,10,0.9684,0.939374185136897,0.9568393094289509,0.9480263157894737,0.9214191353600942,0.5725100371345069,150,151,19.4162458027713
1,rectangle_2d_fuzziness_003,2,randcart,11,0.973,0.9498044328552803,0.9617161716171617,0.9557231879304691,0.9189482833550633,0.5601679315880987,179,180,19.997287423349917
1,rectangle_2d_fuzziness_003,2,randcart,12,0.976,0.9498044328552803,0.9713333333333334,0.96044825313118,0.9115439750400538,0.5340685401551375,200,201,20.491972101852298
