shape,label_noise,n_samples,seed,dataset,data_dim,algorithm,depth,accuracy,coverage,density,f_score,gini_coverage_all_leaves,gini_density_all_leaves,splits,leaves,total_active_feature_count,avg_active_feature_count,lambda_reg,threshold_value,alpha,runtime
radial_segment_3d,0.005,10000,1,radial_segment_3d_fuzziness_005,3,oc1,0,0.6591,0.0,,,0.0,0.0,0,1,0,0.0,0.0,0.0,,0.0005446169525384903
radial_segment_3d,0.005,10000,1,radial_segment_3d_fuzziness_005,3,oc1,1,0.6591,0.0,,,0.46861249633323543,0.39990142451243793,1,2,3,0.0,0.0,0.0,,66.97601980902255
radial_segment_3d,0.005,10000,1,radial_segment_3d_fuzziness_005,3,oc1,2,0.748,0.9363449691991786,0.5808917197452229,0.7169811320754716,0.6033049770216095,0.5251406656285793,2,3,3,3.0,0.0,0.0,,109.37983645824715
radial_segment_3d,0.005,10000,1,radial_segment_3d_fuzziness_005,3,oc1,3,0.7853,0.9108242886476973,0.6275262732417138,0.7430896254636832,0.664197711938985,0.5239546303349303,3,4,3,3.0,0.0,0.0,,134.1730482042767
radial_segment_3d,0.005,10000,1,radial_segment_3d_fuzziness_005,3,oc1,4,0.8184,0.8374889997066588,0.6934661161039591,0.758703162370449,0.713747922166813,0.5131047955992145,5,6,3,3.0,0.0,0.0,,152.45995933003724
radial_segment_3d,0.005,10000,1,radial_segment_3d_fuzziness_005,3,oc1,5,0.8355,0.8706365503080082,0.7114093959731543,0.7830101569713757,0.8058961572308592,0.514740099736479,9,10,3,3.0,0.0,0.0,,172.20839896425605
radial_segment_3d,0.005,10000,1,radial_segment_3d_fuzziness_005,3,oc1,6,0.8439,0.8814901730712819,0.7220086496876502,0.7938185180293225,0.7880060134936933,0.5255743443800438,15,16,3,3.0,0.0,0.0,,189.95035476004705
radial_segment_3d,0.005,10000,1,radial_segment_3d_fuzziness_005,3,oc1,7,0.853,0.6600176004693459,0.878563061304178,0.7537688442211056,0.8082893321599687,0.5213999350696257,23,24,3,3.0,0.0,0.0,,203.23303713602945
radial_segment_3d,0.005,10000,1,radial_segment_3d_fuzziness_005,3,oc1,8,0.9088,0.8413024347315928,0.885458474837913,0.8628158844765343,0.8433796072399768,0.5253571310977418,36,37,3,3.0,0.0,0.0,,217.22191631188616
radial_segment_3d,0.005,10000,1,radial_segment_3d_fuzziness_005,3,oc1,9,0.92,0.8571428571428571,0.9032457496136013,0.8795906080674293,0.8736628532316417,0.4962327568265119,59,60,3,3.0,0.0,0.0,,227.3606341648847
radial_segment_3d,0.005,10000,1,radial_segment_3d_fuzziness_005,3,oc1,10,0.9276,0.8536227632736872,0.9282296650717703,0.889364303178484,0.8928118232965614,0.5053101669699427,88,89,3,3.0,0.0,0.0,,242.44877675082535
radial_segment_3d,0.005,10000,1,radial_segment_3d_fuzziness_005,3,oc1,11,0.9334,0.8627163391023761,0.9369225868110863,0.898289554062309,0.9050402027814761,0.5221005213926875,116,117,3,3.0,0.0,0.0,,252.5219134259969
radial_segment_3d,0.005,10000,1,radial_segment_3d_fuzziness_005,3,oc1,12,0.9412,0.8882370196538575,0.9360123647604328,0.9114990969295607,0.9187988942398291,0.5366287657738131,150,151,3,3.0,0.0,0.0,,259.48574332427233
