shape,label_noise,n_samples,seed,dataset,data_dim,algorithm,depth,accuracy,coverage,density,f_score,gini_coverage_all_leaves,gini_density_all_leaves,splits,leaves,total_active_feature_count,avg_active_feature_count,lambda_reg,threshold_value,alpha,runtime
radial_segment_2d,0.007,10000,11,radial_segment_2d_fuzziness_007,2,cart,0,0.552,1.0,0.552,0.711340206185567,0.0,0.0,0,1,0,0.0,,,,6.140675395727158e-06
radial_segment_2d,0.007,10000,11,radial_segment_2d_fuzziness_007,2,cart,1,0.6528,0.946376811594203,0.621904761904762,0.7505747126436781,0.44637681159420306,0.27072882856299785,1,2,1,0.0,,,,28.529728839173913
radial_segment_2d,0.007,10000,11,radial_segment_2d_fuzziness_007,2,cart,2,0.7088,0.8909420289855072,0.680409518539015,0.7715720112958896,0.6594202898550725,0.3186534914856911,3,4,1,1.0,,,,48.29162906296551
radial_segment_2d,0.007,10000,11,radial_segment_2d_fuzziness_007,2,cart,3,0.7357,0.8646739130434783,0.7156995051731894,0.7831651489047501,0.7964673913043478,0.4176552378995131,7,8,2,1.0,,,,63.14160917000845
radial_segment_2d,0.007,10000,11,radial_segment_2d_fuzziness_007,2,cart,4,0.7603,0.8380434782608696,0.7547723935389133,0.7942312644862219,0.8582880434782607,0.4544249173144983,15,16,2,1.0,,,,75.51712966011837
radial_segment_2d,0.007,10000,11,radial_segment_2d_fuzziness_007,2,cart,5,0.7681,0.8525362318840579,0.7576879729512156,0.8023186429119427,0.8817028985507247,0.5020678245720838,31,32,2,1.0,,,,86.57601442513987
radial_segment_2d,0.007,10000,11,radial_segment_2d_fuzziness_007,2,cart,6,0.7697,0.8565217391304348,0.7578137522038788,0.8041500127561867,0.9011732229123535,0.5515493281597126,62,63,2,1.0,,,,91.77570494590327
radial_segment_2d,0.007,10000,11,radial_segment_2d_fuzziness_007,2,cart,7,0.8217,0.8226449275362319,0.8495790458372311,0.8358950759318914,0.9067325428194992,0.5265629999772674,109,110,2,1.0,,,,95.33779766084626
radial_segment_2d,0.007,10000,11,radial_segment_2d_fuzziness_007,2,cart,8,0.8435,0.8458333333333333,0.8673602080624188,0.856461524351096,0.9034010524499656,0.5262525486946386,167,168,2,1.0,,,,97.82508408185095
radial_segment_2d,0.007,10000,11,radial_segment_2d_fuzziness_007,2,cart,9,0.8517,0.8286231884057971,0.8949324985325768,0.8605023045809425,0.8963287028684825,0.5175442016941858,240,241,2,1.0,,,,99.27428007218987
radial_segment_2d,0.007,10000,11,radial_segment_2d_fuzziness_007,2,cart,10,0.8582,0.8378623188405797,0.8984071484071484,0.8670791151106112,0.8837401284387749,0.5038420077590879,333,334,2,1.0,,,,100.67666725022718
radial_segment_2d,0.007,10000,11,radial_segment_2d_fuzziness_007,2,cart,11,0.8711,0.8442028985507246,0.9157005305561013,0.878499387312659,0.8702497829426306,0.49084396426405696,433,434,2,1.0,,,,101.94234360009432
radial_segment_2d,0.007,10000,11,radial_segment_2d_fuzziness_007,2,cart,12,0.8861,0.8655797101449275,0.9232850241545894,0.8935016362786349,0.8551895105079044,0.47853871767163403,550,551,2,1.0,,,,102.60816323105246
