shape,label_noise,n_samples,seed,dataset,data_dim,algorithm,depth,accuracy,coverage,density,f_score,gini_coverage_all_leaves,gini_density_all_leaves,splits,leaves,total_active_feature_count,avg_active_feature_count,lambda_reg,threshold_value,alpha,runtime
star_2d,0.005,10000,1,star_2d_fuzziness_005,2,cart,0,0.6251,0.0,,,0.0,0.0,0,1,0,0.0,,,,1.7756130546331406e-05
star_2d,0.005,10000,1,star_2d_fuzziness_005,2,cart,1,0.6251,0.0,,,0.4466524406508401,0.3085050951915531,1,2,1,0.0,,,,28.274763831868768
star_2d,0.005,10000,1,star_2d_fuzziness_005,2,cart,2,0.7097,0.8284875966924513,0.5788296682817742,0.6815139879319803,0.6301013603627634,0.4123961216513057,3,4,1,1.0,,,,47.03935443330556
star_2d,0.005,10000,1,star_2d_fuzziness_005,2,cart,3,0.78,0.7722059215790877,0.6826220231077577,0.7246558197747185,0.7642371299013071,0.5579553593405697,7,8,2,1.0,,,,57.660833448171616
star_2d,0.005,10000,1,star_2d_fuzziness_005,2,cart,4,0.8513,0.8007468658308883,0.8022447888829503,0.801495127486317,0.8190350760202723,0.5796119559833679,15,16,2,1.0,,,,64.42244028765708
star_2d,0.005,10000,1,star_2d_fuzziness_005,2,cart,5,0.8694,0.809015737530008,0.8371515318796577,0.8228431904503526,0.8428291988974839,0.5520018818349208,29,30,2,1.0,,,,68.78327548271045
star_2d,0.005,10000,1,star_2d_fuzziness_005,2,cart,6,0.8898,0.8324886636436383,0.8681502086230877,0.8499455337690631,0.8580421445718858,0.5232760717540255,54,55,2,1.0,,,,72.0601441739127
star_2d,0.005,10000,1,star_2d_fuzziness_005,2,cart,7,0.8982,0.8602293945052014,0.867168593707986,0.8636850562399571,0.8645617778776096,0.51366724454272,94,95,2,1.0,,,,75.0031076692976
star_2d,0.005,10000,1,star_2d_fuzziness_005,2,cart,8,0.9075,0.8407575353427581,0.9057471264367816,0.8720431594964726,0.8722031396511467,0.5070070951584631,162,163,2,1.0,,,,77.47844102792442
star_2d,0.005,10000,1,star_2d_fuzziness_005,2,cart,9,0.9142,0.8570285409442518,0.9089108910891089,0.8822075782537068,0.8762469481005914,0.5222702027266692,260,261,2,1.0,,,,78.70372544089332
star_2d,0.005,10000,1,star_2d_fuzziness_005,2,cart,10,0.9222,0.8551613763670312,0.9317058994478349,0.8917941585535466,0.8695102795253082,0.5024080436755323,368,369,2,1.0,,,,80.20142141077667
star_2d,0.005,10000,1,star_2d_fuzziness_005,2,cart,11,0.9289,0.8759669245132036,0.9303116147308782,0.9023217474927876,0.8661026693953116,0.5091782358010011,475,476,2,1.0,,,,80.90030943090096
star_2d,0.005,10000,1,star_2d_fuzziness_005,2,cart,12,0.936,0.8773006134969326,0.9481118477947535,0.9113327791632031,0.8566871718468618,0.5015804050588308,578,579,2,1.0,,,,82.25138660613447
