shape,label_noise,n_samples,seed,dataset,data_dim,algorithm,depth,accuracy,coverage,density,f_score,gini_coverage_all_leaves,gini_density_all_leaves,splits,leaves,total_active_feature_count,avg_active_feature_count,lambda_reg,threshold_value,alpha,runtime
radial_segment_2d,0.005,10000,1,radial_segment_2d_fuzziness_005,2,hhcart_a,0,0.51,0.0,,,0.0,0.0,0,1,0,0.0,,,,8.748378604650497e-06
radial_segment_2d,0.005,10000,1,radial_segment_2d_fuzziness_005,2,hhcart_a,1,0.6193,0.9620408163265306,0.5655668866226755,0.7123536078579524,0.4620408163265306,0.33505796287312006,1,2,2,0.0,,,,107.35245997505262
radial_segment_2d,0.005,10000,1,radial_segment_2d_fuzziness_005,2,hhcart_a,2,0.6805,0.9279591836734694,0.6153742048991745,0.7400113923020588,0.6860204081632653,0.3846702361939438,3,4,2,2.0,,,,184.9075870886445
radial_segment_2d,0.005,10000,1,radial_segment_2d_fuzziness_005,2,hhcart_a,3,0.732,0.9008163265306123,0.6679782082324455,0.7671185262426138,0.8137755102040818,0.4881384782930498,7,8,2,2.0,,,,246.85166410217062
radial_segment_2d,0.005,10000,1,radial_segment_2d_fuzziness_005,2,hhcart_a,4,0.7696,0.8848979591836734,0.7136273864384464,0.7900874635568513,0.8766326530612245,0.5485969541265407,15,16,2,2.0,,,,296.28540480323136
radial_segment_2d,0.005,10000,1,radial_segment_2d_fuzziness_005,2,hhcart_a,5,0.7732,0.8983673469387755,0.7132209980557356,0.7951589595375723,0.8908624094799209,0.5716547500021412,30,31,2,2.0,,,,340.70930380700156
radial_segment_2d,0.005,10000,1,radial_segment_2d_fuzziness_005,2,hhcart_a,6,0.7837,0.9008163265306123,0.7246757511081924,0.803202620325721,0.9001217329036877,0.5641244500595097,56,57,2,2.0,,,,363.79879420483485
radial_segment_2d,0.005,10000,1,radial_segment_2d_fuzziness_005,2,hhcart_a,7,0.8607,0.8187755102040817,0.8882001328315253,0.8520760327068069,0.9173096335308317,0.5808810073716002,92,93,2,2.0,,,,377.20844639325514
radial_segment_2d,0.005,10000,1,radial_segment_2d_fuzziness_005,2,hhcart_a,8,0.8748,0.8489795918367347,0.8904109589041096,0.8692018386961973,0.9225688597117165,0.5543054251933048,142,143,2,2.0,,,,390.7575344480574
radial_segment_2d,0.005,10000,1,radial_segment_2d_fuzziness_005,2,hhcart_a,9,0.8825,0.8404081632653061,0.9128796275770339,0.8751461056210817,0.9161958379410877,0.5496908275067058,202,203,2,2.0,,,,394.237254163716
radial_segment_2d,0.005,10000,1,radial_segment_2d_fuzziness_005,2,hhcart_a,10,0.897,0.8775510204081632,0.9090909090909091,0.8930425752855659,0.9104038211029095,0.53502137676531,281,282,2,2.0,,,,400.8404715657234
radial_segment_2d,0.005,10000,1,radial_segment_2d_fuzziness_005,2,hhcart_a,11,0.9047,0.8765306122448979,0.9250484600473832,0.9001362255056061,0.9019488674590714,0.5324882957482184,363,364,2,2.0,,,,406.91263495385647
radial_segment_2d,0.005,10000,1,radial_segment_2d_fuzziness_005,2,hhcart_a,12,0.9145,0.8836734693877552,0.9382448537378115,0.9101418812401472,0.8912356053532526,0.5219114275756125,458,459,2,2.0,,,,413.1845485228114
