shape,label_noise,n_samples,seed,dataset,data_dim,algorithm,depth,accuracy,coverage,density,f_score,gini_coverage_all_leaves,gini_density_all_leaves,splits,leaves,total_active_feature_count,avg_active_feature_count,lambda_reg,threshold_value,alpha,runtime
radial_segment_2d,0.007,10000,8,radial_segment_2d_fuzziness_007,2,wodt,0,0.552,1.0,0.552,0.711340206185567,0.0,0.0,0,1,0,0.0,,,,0.0003919517621397972
radial_segment_2d,0.007,10000,8,radial_segment_2d_fuzziness_007,2,wodt,1,0.5702,0.8103260869565218,0.5791040911444847,0.6754756871035942,0.31032608695652186,0.0573015270334718,1,2,2,0.0,,,,0.04682521102949977
radial_segment_2d,0.007,10000,8,radial_segment_2d_fuzziness_007,2,wodt,2,0.6107,0.7856884057971014,0.6154391939832553,0.690220418556537,0.5782608695652174,0.24035362985552333,3,4,2,2.0,,,,0.07693576719611883
radial_segment_2d,0.007,10000,8,radial_segment_2d_fuzziness_007,2,wodt,3,0.6433,0.8954710144927536,0.6230934072860205,0.734854679253698,0.6230848861283647,0.3587385441344124,7,8,2,2.0,,,,0.11199633125215769
radial_segment_2d,0.007,10000,8,radial_segment_2d_fuzziness_007,2,wodt,4,0.6478,0.893840579710145,0.6269377382465057,0.7369678864824495,0.6903162055335972,0.40207490986019456,15,16,2,2.0,,,,0.16496375110000372
radial_segment_2d,0.007,10000,8,radial_segment_2d_fuzziness_007,2,wodt,5,0.6247,0.817572463768116,0.6217109794737568,0.7063150481258315,0.759973302822273,0.4463737650670463,31,32,2,2.0,,,,0.2625997350551188
radial_segment_2d,0.007,10000,8,radial_segment_2d_fuzziness_007,2,wodt,6,0.5478,0.35289855072463766,0.6721877156659766,0.4628177714421478,0.7766540642722115,0.4456878425233963,57,58,2,2.0,,,,0.39635842107236385
radial_segment_2d,0.007,10000,8,radial_segment_2d_fuzziness_007,2,wodt,7,0.6405,0.6476449275362319,0.6842105263157895,0.6654257794322942,0.772403381642512,0.4608109256511128,102,103,2,2.0,,,,0.6584600289352238
radial_segment_2d,0.007,10000,8,radial_segment_2d_fuzziness_007,2,wodt,8,0.62,0.4713768115942029,0.7468427095292767,0.577965348733896,0.7808352402745999,0.4457201049789634,172,173,2,2.0,,,,0.9361839876510203
radial_segment_2d,0.007,10000,8,radial_segment_2d_fuzziness_007,2,wodt,9,0.6757,0.6257246376811594,0.7458432304038005,0.6805240862969166,0.7846618357487924,0.43140179762584063,269,270,2,2.0,,,,1.294754572212696
radial_segment_2d,0.007,10000,8,radial_segment_2d_fuzziness_007,2,wodt,10,0.6332,0.5697463768115942,0.7086525461919784,0.6316529423579033,0.8021797568957456,0.4233857654152742,407,408,2,2.0,,,,1.8116748416796327
radial_segment_2d,0.007,10000,8,radial_segment_2d_fuzziness_007,2,wodt,11,0.5707,0.4172101449275362,0.6815625924829831,0.5175862456455781,0.814145531400966,0.4230478053137503,585,586,2,2.0,,,,2.449919320177287
radial_segment_2d,0.007,10000,8,radial_segment_2d_fuzziness_007,2,wodt,12,0.6172,0.5590579710144927,0.6888392857142858,0.6172000000000001,0.8036999147485082,0.4317500097375371,799,800,2,2.0,,,,2.827578216791153
