shape,label_noise,n_samples,seed,dataset,data_dim,algorithm,depth,accuracy,coverage,density,f_score,gini_coverage_all_leaves,gini_density_all_leaves,splits,leaves,total_active_feature_count,avg_active_feature_count,lambda_reg,threshold_value,alpha,runtime
rectangle_2d,0.005,10000,11,rectangle_2d_fuzziness_005,2,oc1,0,0.636,0.0,,,0.0,0.0,0,1,0,0.0,0.0,0.0,,0.0005395370535552502
rectangle_2d,0.005,10000,11,rectangle_2d_fuzziness_005,2,oc1,1,0.636,0.0,,,0.43324175824175826,0.30731545840288144,1,2,2,0.0,0.0,0.0,,46.29500514315441
rectangle_2d,0.005,10000,11,rectangle_2d_fuzziness_005,2,oc1,2,0.7335,0.8376373626373627,0.5951590864727698,0.6958804062535662,0.6346153846153846,0.49775167759474215,3,4,2,2.0,0.0,0.0,,78.63709785509855
rectangle_2d,0.005,10000,11,rectangle_2d_fuzziness_005,2,oc1,3,0.8038,0.8491758241758242,0.6862788632326821,0.7590864440078585,0.7219780219780223,0.5284998033063117,6,7,2,2.0,0.0,0.0,,99.90081990370527
rectangle_2d,0.005,10000,11,rectangle_2d_fuzziness_005,2,oc1,4,0.8805,0.8747252747252747,0.8116237573285751,0.8419939177575037,0.7886446886446885,0.5607242198047664,11,12,2,2.0,0.0,0.0,,115.527094704099
rectangle_2d,0.005,10000,11,rectangle_2d_fuzziness_005,2,oc1,5,0.902,0.8434065934065934,0.882183908045977,0.8623595505617977,0.8240659340659342,0.531192284074951,19,20,2,2.0,0.0,0.0,,125.59741563396528
rectangle_2d,0.005,10000,11,rectangle_2d_fuzziness_005,2,oc1,6,0.9141,0.8747252747252747,0.8876498466685252,0.8811401688114018,0.8503070458952813,0.5187147810756909,33,34,2,2.0,0.0,0.0,,135.11565172905102
rectangle_2d,0.005,10000,11,rectangle_2d_fuzziness_005,2,oc1,7,0.9283,0.868956043956044,0.9294739935351161,0.8981967911401391,0.8789194139194141,0.5047424070962361,59,60,2,2.0,0.0,0.0,,146.99382926989347
rectangle_2d,0.005,10000,11,rectangle_2d_fuzziness_005,2,oc1,8,0.9314,0.8895604395604395,0.9193639977285634,0.9042166992460205,0.8987637362637362,0.4874610468902141,95,96,2,2.0,0.0,0.0,,151.4703912367113
rectangle_2d,0.005,10000,11,rectangle_2d_fuzziness_005,2,oc1,9,0.9396,0.896978021978022,0.9344590726960503,0.9153350154191197,0.9112222310064038,0.5087766318959228,138,139,2,2.0,0.0,0.0,,159.4867154546082
rectangle_2d,0.005,10000,11,rectangle_2d_fuzziness_005,2,oc1,10,0.9489,0.9118131868131868,0.9458535195212311,0.9285214715344803,0.9203399404333985,0.5093110805992489,213,214,2,2.0,0.0,0.0,,177.03391733532771
rectangle_2d,0.005,10000,11,rectangle_2d_fuzziness_005,2,oc1,11,0.9509,0.9107142857142857,0.9523125538638322,0.9310490099705098,0.9219845372019284,0.5042558643797224,252,253,2,2.0,0.0,0.0,,175.34315971797332
rectangle_2d,0.005,10000,11,rectangle_2d_fuzziness_005,2,oc1,12,0.9562,0.9310439560439561,0.9477069351230425,0.9393015521064302,0.9308218016551351,0.5198541762887718,323,324,2,2.0,0.0,0.0,,188.43952172016725
