shape,label_noise,n_samples,seed,dataset,data_dim,algorithm,depth,accuracy,coverage,density,f_score,gini_coverage_all_leaves,gini_density_all_leaves,splits,leaves,total_active_feature_count,avg_active_feature_count,lambda_reg,threshold_value,alpha,runtime
rectangle_2d,0.003,10000,8,rectangle_2d_fuzziness_003,2,hhcart_a,0,0.6916,0.0,,,0.0,0.0,0,1,0,0.0,,,,7.194001227617264e-06
rectangle_2d,0.003,10000,8,rectangle_2d_fuzziness_003,2,hhcart_a,1,0.6916,0.0,,,0.47697795071335913,0.41004338377776195,1,2,2,0.0,,,,108.13262506574392
rectangle_2d,0.003,10000,8,rectangle_2d_fuzziness_003,2,hhcart_a,2,0.6916,0.0,,,0.7117380025940336,0.55206215847042,3,4,2,2.0,,,,183.6792578897439
rectangle_2d,0.003,10000,8,rectangle_2d_fuzziness_003,2,hhcart_a,3,0.8063,0.9293125810635539,0.625081788440567,0.7474246968313992,0.8347114137483789,0.6717960026310004,7,8,2,2.0,,,,233.40694798296317
rectangle_2d,0.003,10000,8,rectangle_2d_fuzziness_003,2,hhcart_a,4,0.9539,0.898508430609598,0.9492977046933881,0.9232050641345995,0.8946389969736273,0.6896948383461077,14,15,2,2.0,,,,265.0761598907411
rectangle_2d,0.003,10000,8,rectangle_2d_fuzziness_003,2,hhcart_a,5,0.9543,0.8939688715953308,0.9549705576723242,0.9234634064645788,0.9314433944784137,0.6499656723228548,27,28,2,2.0,,,,282.937421255745
rectangle_2d,0.003,10000,8,rectangle_2d_fuzziness_003,2,hhcart_a,6,0.955,0.8894293125810635,0.961781206171108,0.9241913746630728,0.9434693821232443,0.6131841134916438,46,47,2,2.0,,,,297.6730854641646
rectangle_2d,0.003,10000,8,rectangle_2d_fuzziness_003,2,hhcart_a,7,0.9577,0.9121271076523995,0.948735244519393,0.9300710861299388,0.9503242542153045,0.6085519085813083,74,75,2,2.0,,,,312.6250048368238
rectangle_2d,0.003,10000,8,rectangle_2d_fuzziness_003,2,hhcart_a,8,0.961,0.9150453955901426,0.9566101694915254,0.9353662578720583,0.9463419320747466,0.5593448489564439,107,108,2,2.0,,,,321.77059746393934
rectangle_2d,0.003,10000,8,rectangle_2d_fuzziness_003,2,hhcart_a,9,0.9653,0.9325551232166018,0.9538971807628525,0.9431054271191999,0.9440121054907047,0.5719116191529747,146,147,2,2.0,,,,330.66667824890465
rectangle_2d,0.003,10000,8,rectangle_2d_fuzziness_003,2,hhcart_a,10,0.9673,0.9367704280155642,0.9563058589870904,0.9464373464373464,0.9429547791375172,0.5703247603092947,192,193,2,2.0,,,,337.9921521958895
rectangle_2d,0.003,10000,8,rectangle_2d_fuzziness_003,2,hhcart_a,11,0.97,0.9432555123216602,0.9588002636783125,0.95096436744034,0.9384252426316027,0.5517648176466805,231,232,2,2.0,,,,343.4505807752721
rectangle_2d,0.003,10000,8,rectangle_2d_fuzziness_003,2,hhcart_a,12,0.9724,0.9461738002594033,0.9636723910171731,0.9548429319371728,0.9363559677403628,0.5562528551437311,265,266,2,2.0,,,,352.4558015288785
