shape,label_noise,n_samples,seed,dataset,data_dim,algorithm,depth,accuracy,coverage,density,f_score,gini_coverage_all_leaves,gini_density_all_leaves,splits,leaves,total_active_feature_count,avg_active_feature_count,lambda_reg,threshold_value,alpha,runtime
radial_segment_2d,0.0,10000,11,radial_segment_2d_fuzziness_000,2,hhcart_a,0,0.6874,0.0,,,0.0,0.0,0,1,0,0.0,,,,7.224734872579575e-06
radial_segment_2d,0.0,10000,11,radial_segment_2d_fuzziness_000,2,hhcart_a,1,0.6874,0.0,,,0.4715291106845809,0.40840994483122106,1,2,2,0.0,,,,109.66840270999819
radial_segment_2d,0.0,10000,11,radial_segment_2d_fuzziness_000,2,hhcart_a,2,0.6874,0.0,,,0.7226487523992322,0.560888338808359,3,4,2,2.0,,,,181.92973127681762
radial_segment_2d,0.0,10000,11,radial_segment_2d_fuzziness_000,2,hhcart_a,3,0.7047,0.9584133077415227,0.5148650970957209,0.6698714365567356,0.8560460652591171,0.661633823439334,7,8,2,2.0,,,,238.84310729661956
radial_segment_2d,0.0,10000,11,radial_segment_2d_fuzziness_000,2,hhcart_a,4,0.7814,0.9628918746001279,0.59251968503937,0.733609553984889,0.9073667854857874,0.7196313781256767,13,14,2,2.0,,,,284.4481919892132
radial_segment_2d,0.0,10000,11,radial_segment_2d_fuzziness_000,2,hhcart_a,5,0.7859,0.9785668586052463,0.5959477888174557,0.7407676474149413,0.9068680630893766,0.7125176570330383,22,23,2,2.0,,,,320.2584539540112
radial_segment_2d,0.0,10000,11,radial_segment_2d_fuzziness_000,2,hhcart_a,6,0.872,0.72808701215611,0.8410938654841094,0.7805212620027435,0.9017623451404642,0.662748161277303,32,33,2,2.0,,,,340.9619681430049
radial_segment_2d,0.0,10000,11,radial_segment_2d_fuzziness_000,2,hhcart_a,7,0.92,0.8602047344849648,0.8810615989515073,0.8705082550987374,0.9061100447856687,0.6024665762009225,43,44,2,2.0,,,,357.82815213501453
radial_segment_2d,0.0,10000,11,radial_segment_2d_fuzziness_000,2,hhcart_a,8,0.955,0.9408189379398593,0.9173424828446662,0.928932406822489,0.9102509419208076,0.600686780894589,53,54,2,2.0,,,,360.2264831070788
radial_segment_2d,0.0,10000,11,radial_segment_2d_fuzziness_000,2,hhcart_a,9,0.9714,0.95361484325016,0.9548366431774503,0.954225352112676,0.9146513115802946,0.5934156435057878,64,65,2,2.0,,,,361.37484298320487
radial_segment_2d,0.0,10000,11,radial_segment_2d_fuzziness_000,2,hhcart_a,10,0.9786,0.9792066538707613,0.9535825545171339,0.9662247474747475,0.9104960096979497,0.5879347806923316,75,76,2,2.0,,,,370.4669312466867
radial_segment_2d,0.0,10000,11,radial_segment_2d_fuzziness_000,2,hhcart_a,11,0.9852,0.9737683941138836,0.9787781350482315,0.976266837716485,0.9102561337675317,0.569474204753625,88,89,2,2.0,,,,369.20784020237625
radial_segment_2d,0.0,10000,11,radial_segment_2d_fuzziness_000,2,hhcart_a,12,0.991,0.9852847088931542,0.9859154929577465,0.9856,0.9099698197586874,0.5524110591883489,98,99,2,2.0,,,,383.2254842133261
