shape,label_noise,n_samples,seed,dataset,data_dim,algorithm,depth,accuracy,coverage,density,f_score,gini_coverage_all_leaves,gini_density_all_leaves,splits,leaves,total_active_feature_count,avg_active_feature_count,lambda_reg,threshold_value,alpha,runtime
star_2d,0.005,10000,1,star_2d_fuzziness_005,2,wodt,0,0.6251,0.0,,,0.0,0.0,0,1,0,0.0,,,,0.00035543693229556084
star_2d,0.005,10000,1,star_2d_fuzziness_005,2,wodt,1,0.6251,0.0,,,0.4650573486263003,0.34702290247557555,1,2,2,0.0,,,,0.02435175608843565
star_2d,0.005,10000,1,star_2d_fuzziness_005,2,wodt,2,0.6237,0.9167778074153108,0.49898373983739835,0.6462348406505594,0.6887836756468393,0.47297243673697387,3,4,2,2.0,,,,0.04874837584793568
star_2d,0.005,10000,1,star_2d_fuzziness_005,2,wodt,3,0.7232,0.8805014670578821,0.5872620530154776,0.7045891141942369,0.7912967267461801,0.5719369507994803,7,8,2,2.0,,,,0.08212008327245712
star_2d,0.005,10000,1,star_2d_fuzziness_005,2,wodt,4,0.751,0.7892771405708189,0.6351148315089075,0.7038534728829685,0.8030141371032276,0.5265208228148492,14,15,2,2.0,,,,0.12544323597103357
star_2d,0.005,10000,1,star_2d_fuzziness_005,2,wodt,5,0.681,0.8274206455054681,0.5495128432240921,0.6604215456674474,0.8251089179336712,0.6067262460613738,27,28,2,2.0,,,,0.20179716078564525
star_2d,0.005,10000,1,star_2d_fuzziness_005,2,wodt,6,0.702,0.7783408909042411,0.5758831655812118,0.6619782214156079,0.8382395305414774,0.5644338066273049,49,50,2,2.0,,,,0.3243799200281501
star_2d,0.005,10000,1,star_2d_fuzziness_005,2,wodt,7,0.7759,0.6983195518805014,0.7022532188841202,0.7002808613080111,0.8244137830694247,0.57961070254264,86,87,2,2.0,,,,0.4628132227808237
star_2d,0.005,10000,1,star_2d_fuzziness_005,2,wodt,8,0.8139,0.6745798879701254,0.7977917981072555,0.731030495736378,0.8360246493081915,0.5810057587070385,140,141,2,2.0,,,,0.7001271666958928
star_2d,0.005,10000,1,star_2d_fuzziness_005,2,wodt,9,0.8066,0.6983195518805014,0.7652733118971061,0.7302649930264994,0.8252693471882357,0.5922988404320726,219,220,2,2.0,,,,0.9757773880846798
star_2d,0.005,10000,1,star_2d_fuzziness_005,2,wodt,10,0.8145,0.7143238196852494,0.7735413056036973,0.7427541256413813,0.8462875814502917,0.6095020070307389,328,329,2,2.0,,,,1.406852803658694
star_2d,0.005,10000,1,star_2d_fuzziness_005,2,wodt,11,0.8215,0.6729794611896506,0.8186242699545749,0.7386912604303908,0.8546235985510116,0.6150887391986439,476,477,2,2.0,,,,1.9564834227785468
star_2d,0.005,10000,1,star_2d_fuzziness_005,2,wodt,12,0.8219,0.6892504667911443,0.8075,0.7437041300906605,0.8395436850793059,0.5995378561537783,655,656,2,2.0,,,,2.312625621445477
