seed,dataset,data_dim,algorithm,depth,accuracy,coverage,density,f_score,gini_coverage_all_leaves,gini_density_all_leaves,splits,leaves,runtime
1,saddle_3d_fuzziness_005,3,hhcart_a,0,0.5045,0.0,,,0.0,0.0,0,1,1.574913039803505e-05
1,saddle_3d_fuzziness_005,3,hhcart_a,1,0.6504,0.9428859737638748,0.5925174381737476,0.7277258566978193,0.44288597376387484,0.31577612322898196,1,2,252.35294857015833
1,saddle_3d_fuzziness_005,3,hhcart_a,2,0.8082,0.8462159434914228,0.7838848382875304,0.813858695652174,0.6306256306760847,0.3625862626500522,3,4,427.52485226886347
1,saddle_3d_fuzziness_005,3,hhcart_a,3,0.8119,0.8443995963673058,0.7903286739705326,0.8164698995023905,0.7175832492431886,0.4012717222401603,7,8,512.8551765759476
1,saddle_3d_fuzziness_005,3,hhcart_a,4,0.837,0.882744702320888,0.8065646321224414,0.8429369820774715,0.7785948536831482,0.46265963499396867,15,16,582.5726625928655
1,saddle_3d_fuzziness_005,3,hhcart_a,5,0.8649,0.9057517658930373,0.8354430379746836,0.8691778832187469,0.8270433905146317,0.4591804151146228,30,31,626.4768331376836
1,saddle_3d_fuzziness_005,3,hhcart_a,6,0.8866,0.9049445005045409,0.8711870992811347,0.8877450009899029,0.858069050021623,0.48112734506061994,55,56,666.6357791908085
1,saddle_3d_fuzziness_005,3,hhcart_a,7,0.9062,0.8833501513622604,0.9240025332488917,0.9032191498142799,0.8747235321979452,0.4907728264801108,97,98,695.3782078376971
1,saddle_3d_fuzziness_005,3,hhcart_a,8,0.922,0.9336024217961655,0.9111680126058697,0.9222488038277511,0.8846613065980928,0.484007295151506,154,155,724.9939241176471
1,saddle_3d_fuzziness_005,3,hhcart_a,9,0.9333,0.9279515640766902,0.936837815810921,0.9323735171854405,0.8899192734611501,0.4977198701989982,219,220,746.6053986670449
1,saddle_3d_fuzziness_005,3,hhcart_a,10,0.9481,0.9432896064581231,0.9515472312703583,0.9474004256612952,0.8886704353518586,0.5000487042457302,278,279,764.502468764782
1,saddle_3d_fuzziness_005,3,hhcart_a,11,0.9591,0.9545913218970736,0.9625559625559625,0.958557097983585,0.8863347508529147,0.5033515690503463,335,336,778.7717052157968
1,saddle_3d_fuzziness_005,3,hhcart_a,12,0.9661,0.9594349142280525,0.9717906786590351,0.9655732710470194,0.8878032500840898,0.5018215200471452,383,384,801.2347114030272
