shape,label_noise,n_samples,seed,dataset,data_dim,algorithm,depth,accuracy,coverage,density,f_score,gini_coverage_all_leaves,gini_density_all_leaves,splits,leaves,total_active_feature_count,avg_active_feature_count,lambda_reg,threshold_value,alpha,runtime
rectangle_2d,0.003,10000,11,rectangle_2d_fuzziness_003,2,randcart,0,0.6916,0.0,,,0.0,0.0,0,1,0,0.0,,,,7.596798241138458e-06
rectangle_2d,0.003,10000,11,rectangle_2d_fuzziness_003,2,randcart,1,0.6916,0.0,,,0.47405966277561595,0.4006656205007413,1,2,2,0.0,,,,28.34554778924212
rectangle_2d,0.003,10000,11,rectangle_2d_fuzziness_003,2,randcart,2,0.6916,0.0,,,0.6947146562905318,0.5553458393288653,3,4,2,2.0,,,,47.970588844735175
rectangle_2d,0.003,10000,11,rectangle_2d_fuzziness_003,2,randcart,3,0.7693,0.8942931258106356,0.5819793205317577,0.705100345136137,0.8231193255512324,0.5918828726358794,7,8,2,2.0,,,,59.69593390682712
rectangle_2d,0.003,10000,11,rectangle_2d_fuzziness_003,2,randcart,4,0.8422,0.9507133592736705,0.6727856815052776,0.7879602257457673,0.8904831387808043,0.612884996672991,15,16,2,2.0,,,,67.5994494301267
rectangle_2d,0.003,10000,11,rectangle_2d_fuzziness_003,2,randcart,5,0.9061,0.8923476005188068,0.8192914557904138,0.8542604376843085,0.9136186770428012,0.6126669762740835,29,30,2,2.0,,,,73.34559081075713
rectangle_2d,0.003,10000,11,rectangle_2d_fuzziness_003,2,randcart,6,0.9348,0.8835927367055771,0.9029158383035123,0.8931497869550966,0.9401136007871553,0.5860391329053578,57,58,2,2.0,,,,77.84111682930961
rectangle_2d,0.003,10000,11,rectangle_2d_fuzziness_003,2,randcart,7,0.9519,0.9212062256809338,0.922702176031179,0.921953594028882,0.936901673769378,0.6037396577685634,83,84,2,2.0,,,,80.07554924627766
rectangle_2d,0.003,10000,11,rectangle_2d_fuzziness_003,2,randcart,8,0.9553,0.9302853437094682,0.9251854240567559,0.927728375101051,0.9385234273670555,0.590065272478298,127,128,2,2.0,,,,83.32024164777249
rectangle_2d,0.003,10000,11,rectangle_2d_fuzziness_003,2,randcart,9,0.9604,0.9380674448767834,0.933828276307295,0.9359430604982205,0.9385108844252814,0.5721032557507348,184,185,2,2.0,,,,83.26547844987363
rectangle_2d,0.003,10000,11,rectangle_2d_fuzziness_003,2,randcart,10,0.9645,0.9276913099870299,0.9558970932175075,0.9415830179364819,0.933886769168776,0.5481493901993546,205,206,2,2.0,,,,86.79782441910356
rectangle_2d,0.003,10000,11,rectangle_2d_fuzziness_003,2,randcart,11,0.9694,0.9341763942931258,0.9654825737265416,0.9495715227422544,0.9299016841417416,0.5524608511361571,261,262,2,2.0,,,,87.57866360293701
rectangle_2d,0.003,10000,11,rectangle_2d_fuzziness_003,2,randcart,12,0.9707,0.9319066147859922,0.9719310111599594,0.9514980963416653,0.9148227410289667,0.5300650492853018,299,300,2,2.0,,,,88.44993987772614
