shape,label_noise,n_samples,seed,dataset,data_dim,algorithm,depth,accuracy,coverage,density,f_score,gini_coverage_all_leaves,gini_density_all_leaves,splits,leaves,total_active_feature_count,avg_active_feature_count,lambda_reg,threshold_value,alpha,runtime
barbell_2d,0.007,10000,11,barbell_2d_fuzziness_007,2,oc1,0,0.5506,0.0,,,0.0,0.0,0,1,0,0.0,0.0,0.0,,0.0004897741600871086
barbell_2d,0.007,10000,11,barbell_2d_fuzziness_007,2,oc1,1,0.626,0.9635068980863374,0.547685302302049,0.6983870967741935,0.4635068980863375,0.37489062685143115,1,2,2,0.0,0.0,0.0,,45.79068488581106
barbell_2d,0.007,10000,11,barbell_2d_fuzziness_007,2,oc1,2,0.8076,0.8960836671117045,0.7343180160466812,0.8071757867308077,0.6713395638629285,0.4736826929903115,3,4,2,2.0,0.0,0.0,,80.17490835580975
barbell_2d,0.007,10000,11,barbell_2d_fuzziness_007,2,oc1,3,0.8245,0.8760569648420116,0.766699123661149,0.8177380828746494,0.7629219912263971,0.41823308489463185,6,7,2,2.0,0.0,0.0,,100.53271164093167
barbell_2d,0.007,10000,11,barbell_2d_fuzziness_007,2,oc1,4,0.838,0.842456608811749,0.8058748403575989,0.8237597911227154,0.818458799767211,0.4036427825216682,12,13,2,2.0,0.0,0.0,,120.15418039308861
barbell_2d,0.007,10000,11,barbell_2d_fuzziness_007,2,oc1,5,0.8383,0.8475745438362261,0.8034170006327779,0.8249052517596102,0.8580716317408719,0.4230730284444424,22,23,2,2.0,0.0,0.0,,136.3851028927602
barbell_2d,0.007,10000,11,barbell_2d_fuzziness_007,2,oc1,6,0.852,0.8635959056519804,0.817396798652064,0.8398615018394286,0.8742716386706824,0.45699250217783693,42,43,2,2.0,0.0,0.0,,149.65691855130717
barbell_2d,0.007,10000,11,barbell_2d_fuzziness_007,2,oc1,7,0.8641,0.849799732977303,0.8481012658227848,0.8489496498832945,0.881718834989863,0.45886730919002994,71,72,2,2.0,0.0,0.0,,167.36411396041512
barbell_2d,0.007,10000,11,barbell_2d_fuzziness_007,2,oc1,8,0.8724,0.8753894080996885,0.8460215053763441,0.8604549431321085,0.8998256594929837,0.45722309419730567,108,109,2,2.0,0.0,0.0,,182.24189774738625
barbell_2d,0.007,10000,11,barbell_2d_fuzziness_007,2,oc1,9,0.886,0.8696039163328882,0.8758404303003138,0.872711031710585,0.8998612219316748,0.4831586972420463,168,169,2,2.0,0.0,0.0,,196.851144450251
barbell_2d,0.007,10000,11,barbell_2d_fuzziness_007,2,oc1,10,0.9017,0.8740542946150422,0.9040276179516686,0.888788324471094,0.9160181054414016,0.5064878918024018,245,246,2,2.0,0.0,0.0,,203.60526725975797
barbell_2d,0.007,10000,11,barbell_2d_fuzziness_007,2,oc1,11,0.914,0.8696039163328882,0.9344811095169775,0.9008759797141539,0.9095624538744103,0.48931231450775337,318,319,2,2.0,0.0,0.0,,219.66713796788827
barbell_2d,0.007,10000,11,barbell_2d_fuzziness_007,2,oc1,12,0.9228,0.8916332888295505,0.9335973904939422,0.9121329387662189,0.9135480971328109,0.49136809208390075,403,404,2,2.0,0.0,0.0,,236.89884590590373
