seed,dataset,data_dim,algorithm,depth,accuracy,coverage,density,f_score,gini_coverage_all_leaves,gini_density_all_leaves,splits,leaves,total_active_feature_count,avg_active_feature_count,runtime
8,radial_segment_3d_fuzziness_003_5000_samples,3,oc1,0,0.6912,0.0,,,0.0,0.0,0,1,0,0.0,0.00041735870763659477
8,radial_segment_3d_fuzziness_003_5000_samples,3,oc1,1,0.6912,0.0,,,0.44818652849740936,0.38159569293505435,1,2,3,0.0,22.63808098528534
8,radial_segment_3d_fuzziness_003_5000_samples,3,oc1,2,0.8014,0.8924870466321243,0.6249433106575963,0.7351293678314217,0.6664507772020725,0.5560019211340739,3,4,3,3.0,37.82896764809266
8,radial_segment_3d_fuzziness_003_5000_samples,3,oc1,3,0.8322,0.8620466321243523,0.6801226366888095,0.7603541845187088,0.7466691339748335,0.4957023974912955,6,7,3,3.0,47.561951535753906
8,radial_segment_3d_fuzziness_003_5000_samples,3,oc1,4,0.8542,0.8873056994818653,0.7116883116883117,0.7898529835687518,0.809938765897315,0.5657489244893452,10,11,3,3.0,54.27167654084042
8,radial_segment_3d_fuzziness_003_5000_samples,3,oc1,5,0.865,0.9255181347150259,0.7184514831573655,0.8089442400226436,0.8099664736360865,0.5417820088565979,16,17,3,3.0,60.22431246517226
8,radial_segment_3d_fuzziness_003_5000_samples,3,oc1,6,0.905,0.8620466321243523,0.8355304456999372,0.8485814472425883,0.8646373056994818,0.5386268887382106,27,28,3,3.0,65.0086415312253
8,radial_segment_3d_fuzziness_003_5000_samples,3,oc1,7,0.9194,0.913860103626943,0.8393813206424747,0.8750387596899224,0.8905764248704664,0.5657501069714641,39,40,3,3.0,70.26091287704185
8,radial_segment_3d_fuzziness_003_5000_samples,3,oc1,8,0.9366,0.9073834196891192,0.8895238095238095,0.8983648605322219,0.8936384571099596,0.5336737580934727,53,54,3,3.0,76.30206601275131
8,radial_segment_3d_fuzziness_003_5000_samples,3,oc1,9,0.9416,0.8898963730569949,0.9184491978609626,0.9039473684210526,0.8920098172893374,0.5210035875648991,56,57,3,3.0,78.27909746905789
8,radial_segment_3d_fuzziness_003_5000_samples,3,oc1,10,0.948,0.8976683937823834,0.9314516129032258,0.9142480211081795,0.9066817789291883,0.5544105193307725,71,72,3,3.0,81.78342366078869
8,radial_segment_3d_fuzziness_003_5000_samples,3,oc1,11,0.9572,0.9151554404145078,0.94451871657754,0.9296052631578947,0.9162928093011502,0.5483945643037389,81,82,3,3.0,86.01131122605875
8,radial_segment_3d_fuzziness_003_5000_samples,3,oc1,12,0.9602,0.9268134715025906,0.9433091628213579,0.9349885658281607,0.9153857225100752,0.5842271351074146,89,90,3,3.0,87.39344983594492
