seed,dataset,data_dim,algorithm,depth,accuracy,coverage,density,f_score,gini_coverage_all_leaves,gini_density_all_leaves,splits,leaves,total_active_feature_count,avg_active_feature_count,runtime
1,radial_segment_3d_fuzziness_003_3000_samples,3,oc1,0,0.694,0.0,,,0.0,0.0,0,1,0,0.0,0.00044418778270483017
1,radial_segment_3d_fuzziness_003_3000_samples,3,oc1,1,0.694,0.0,,,0.45206971677559915,0.3872090942707527,1,2,3,0.0,11.103473557159305
1,radial_segment_3d_fuzziness_003_3000_samples,3,oc1,2,0.79,0.9041394335511983,0.6049562682215743,0.7248908296943232,0.6672113289760349,0.4958371551192675,3,4,3,3.0,19.592052878811955
1,radial_segment_3d_fuzziness_003_3000_samples,3,oc1,3,0.8226666666666667,0.9183006535947712,0.6484615384615384,0.7601442741208295,0.7488328664799253,0.4941009492962547,6,7,3,3.0,25.57948148716241
1,radial_segment_3d_fuzziness_003_3000_samples,3,oc1,4,0.8526666666666667,0.9237472766884531,0.6950819672131148,0.7932647333956969,0.8156070509011688,0.5625325050134229,10,11,3,3.0,29.85681826295331
1,radial_segment_3d_fuzziness_003_3000_samples,3,oc1,5,0.859,0.9237472766884531,0.7060782681099084,0.8003775365738557,0.8001089324618738,0.5695773183692845,15,16,3,3.0,33.74573215097189
1,radial_segment_3d_fuzziness_003_3000_samples,3,oc1,6,0.8963333333333333,0.920479302832244,0.7802400738688827,0.8445777111444279,0.8989651416122002,0.6135047317039819,23,24,3,3.0,37.849542955402285
1,radial_segment_3d_fuzziness_003_3000_samples,3,oc1,7,0.906,0.9139433551198257,0.8051823416506718,0.8561224489795919,0.8593014266638554,0.5744053069200428,30,31,3,3.0,41.28882924793288
1,radial_segment_3d_fuzziness_003_3000_samples,3,oc1,8,0.9473333333333334,0.8965141612200436,0.9288939051918735,0.9124168514412416,0.8524509803921569,0.5776873622566474,39,40,3,3.0,43.92947912495583
1,radial_segment_3d_fuzziness_003_3000_samples,3,oc1,9,0.9526666666666667,0.8943355119825708,0.9480369515011547,0.9204035874439462,0.8610505930767369,0.5515485779860139,53,54,3,3.0,45.93603958981112
1,radial_segment_3d_fuzziness_003_3000_samples,3,oc1,10,0.964,0.9183006535947712,0.9623287671232876,0.9397993311036789,0.8769221053961036,0.5579718240167888,68,69,3,3.0,48.695918784011155
1,radial_segment_3d_fuzziness_003_3000_samples,3,oc1,11,0.9656666666666667,0.920479302832244,0.9657142857142857,0.9425543781372002,0.8846808129644552,0.5618909452308354,72,73,3,3.0,49.57903688028455
1,radial_segment_3d_fuzziness_003_3000_samples,3,oc1,12,0.9663333333333334,0.9215686274509803,0.9668571428571429,0.9436698271054098,0.8938048153734428,0.5843080015797801,77,78,3,3.0,50.3450862839818
