seed,dataset,data_dim,algorithm,depth,accuracy,coverage,density,f_score,gini_coverage_all_leaves,gini_density_all_leaves,splits,leaves,total_active_feature_count,avg_active_feature_count,runtime
8,radial_segment_3d_fuzziness_003_7500_samples,3,oc1,0,0.692,0.0,,,0.0,0.0,0,1,0,0.0,0.0004387791268527508
8,radial_segment_3d_fuzziness_003_7500_samples,3,oc1,1,0.692,0.0,,,0.4757575757575756,0.43159012671207764,1,2,3,0.0,39.931497124023736
8,radial_segment_3d_fuzziness_003_7500_samples,3,oc1,2,0.7814666666666666,0.9186147186147187,0.5938986845787854,0.7214006459289477,0.5962481962481965,0.5465238726620716,2,3,3,3.0,63.3854556530714
8,radial_segment_3d_fuzziness_003_7500_samples,3,oc1,3,0.8141333333333334,0.9,0.6412708204811844,0.7489193083573487,0.7082251082251083,0.5181520866770926,4,5,3,3.0,79.15648113982752
8,radial_segment_3d_fuzziness_003_7500_samples,3,oc1,4,0.8385333333333334,0.8978354978354979,0.6802230239422762,0.7740250046650494,0.7755411255411255,0.4883842187313263,7,8,3,3.0,89.50265956902876
8,radial_segment_3d_fuzziness_003_7500_samples,3,oc1,5,0.8585333333333334,0.9008658008658008,0.7143837967730862,0.7968600421213862,0.854945054945055,0.5511796543654275,12,13,3,3.0,100.42494644178078
8,radial_segment_3d_fuzziness_003_7500_samples,3,oc1,6,0.8608,0.9125541125541126,0.7145762711864406,0.8015209125475284,0.8617866981503346,0.5853908173604465,21,22,3,3.0,110.34521217737347
8,radial_segment_3d_fuzziness_003_7500_samples,3,oc1,7,0.8817333333333334,0.7103896103896103,0.8827326519634212,0.7872391460781963,0.8469766792347435,0.5762374564316106,30,31,3,3.0,116.62715621013194
8,radial_segment_3d_fuzziness_003_7500_samples,3,oc1,8,0.9257333333333333,0.8805194805194805,0.8786177105831533,0.8795675675675676,0.8668934240362816,0.5407834544182937,41,42,3,3.0,125.35869262320921
8,radial_segment_3d_fuzziness_003_7500_samples,3,oc1,9,0.9385333333333333,0.8679653679653679,0.927811198519204,0.8968910758219637,0.8976767676767674,0.5623440230702086,59,60,3,3.0,132.2153527410701
8,radial_segment_3d_fuzziness_003_7500_samples,3,oc1,10,0.9489333333333333,0.8926406926406927,0.9385525716886663,0.9150210783226091,0.9113481756338899,0.5840183807688908,83,84,3,3.0,137.9488936169073
8,radial_segment_3d_fuzziness_003_7500_samples,3,oc1,11,0.9538666666666666,0.9103896103896104,0.9380017841213203,0.9239894551845342,0.9172141583906293,0.5462100833299264,101,102,3,3.0,142.38305678823963
8,radial_segment_3d_fuzziness_003_7500_samples,3,oc1,12,0.9590666666666666,0.9112554112554112,0.9537834164023561,0.9320345361965905,0.9215386952229054,0.5396932485364954,113,114,3,3.0,147.06738153705373
