seed,dataset,data_dim,algorithm,depth,accuracy,coverage,density,f_score,gini_coverage_all_leaves,gini_density_all_leaves,splits,leaves,total_active_feature_count,avg_active_feature_count,runtime
1,radial_segment_3d_fuzziness_003_7500_samples,3,oc1,0,0.692,0.0,,,0.0,0.0,0,1,0,0.0,0.0004989868029952049
1,radial_segment_3d_fuzziness_003_7500_samples,3,oc1,1,0.692,0.0,,,0.45151515151515165,0.3867526953270437,1,2,3,0.0,40.55877327406779
1,radial_segment_3d_fuzziness_003_7500_samples,3,oc1,2,0.7924,0.9056277056277057,0.6097347712037307,0.7287928932241771,0.6761904761904762,0.5708731099275606,3,4,3,3.0,67.8803105703555
1,radial_segment_3d_fuzziness_003_7500_samples,3,oc1,3,0.7937333333333333,0.906060606060606,0.6114519427402862,0.7301587301587301,0.6648113790970935,0.436695413695251,6,7,3,3.0,84.61753796320409
1,radial_segment_3d_fuzziness_003_7500_samples,3,oc1,4,0.8473333333333334,0.8974025974025974,0.6954042267695404,0.7835947835947836,0.824747474747475,0.5195524788778376,11,12,3,3.0,95.98056692397222
1,radial_segment_3d_fuzziness_003_7500_samples,3,oc1,5,0.8325333333333333,0.9077922077922078,0.6678343949044586,0.7695412844036698,0.8283405483405484,0.6018569790567199,14,15,3,3.0,102.24204557714984
1,radial_segment_3d_fuzziness_003_7500_samples,3,oc1,6,0.8910666666666667,0.906060606060606,0.7772001485332343,0.8366979812112731,0.8561945990517417,0.5729901983862669,20,21,3,3.0,112.41216117097065
1,radial_segment_3d_fuzziness_003_7500_samples,3,oc1,7,0.8754666666666666,0.7008658008658009,0.8694951664876477,0.7761265580057527,0.8655303030303028,0.5590376035732934,31,32,3,3.0,120.84617627691478
1,radial_segment_3d_fuzziness_003_7500_samples,3,oc1,8,0.9417333333333333,0.9095238095238095,0.9021039072563332,0.9057986635050658,0.8981375213933351,0.5888382848559457,85,86,3,3.0,130.92062394227833
1,radial_segment_3d_fuzziness_003_7500_samples,3,oc1,9,0.9397333333333333,0.8844155844155844,0.9169658886894075,0.9003966505068312,0.8907387694272939,0.5158299644094684,60,61,3,3.0,129.05965870106593
1,radial_segment_3d_fuzziness_003_7500_samples,3,oc1,10,0.9436,0.9303030303030303,0.8913313977602655,0.9104003389112476,0.9044963924963925,0.5775357764430722,74,75,3,3.0,135.9110307758674
1,radial_segment_3d_fuzziness_003_7500_samples,3,oc1,11,0.9637333333333333,0.9281385281385282,0.9528888888888889,0.9403508771929825,0.9147830892511744,0.5763640317069387,140,141,3,3.0,156.38243144284934
1,radial_segment_3d_fuzziness_003_7500_samples,3,oc1,12,0.9652,0.9411255411255411,0.9456285341452806,0.9433716641353873,0.9208321654364824,0.5875094084872903,138,139,3,3.0,156.72892979392782
