seed,dataset,data_dim,algorithm,depth,accuracy,coverage,density,f_score,gini_coverage_all_leaves,gini_density_all_leaves,splits,leaves,total_active_feature_count,avg_active_feature_count,runtime
1,rectangle_2d_fuzziness_005,2,hhcart_d,0,0.637,0.0,,,0.0,0.0,0,1,0,0.0,2.800021320581436e-06
1,rectangle_2d_fuzziness_005,2,hhcart_d,1,0.637,0.0,,,0.4542699724517907,0.3431204767500675,1,2,2,0.0,8.596745799994096
1,rectangle_2d_fuzziness_005,2,hhcart_d,2,0.7288,0.8578512396694215,0.5864406779661017,0.6966442953020133,0.6544077134986226,0.4965469253911834,3,4,2,2.0,14.589559099986218
1,rectangle_2d_fuzziness_005,2,hhcart_d,3,0.8032,0.8143250688705234,0.6955294117647058,0.750253807106599,0.7755509641873279,0.5782540537485605,7,8,2,2.0,17.77005699998699
1,rectangle_2d_fuzziness_005,2,hhcart_d,4,0.8692,0.781267217630854,0.8465671641791045,0.8126074498567335,0.8483815426997243,0.6464809561149254,15,16,2,2.0,20.184169300016947
1,rectangle_2d_fuzziness_005,2,hhcart_d,5,0.8846,0.8330578512396695,0.8465845464725644,0.8397667314634825,0.8763820018365474,0.6331617661157993,29,30,2,2.0,21.369715200038627
1,rectangle_2d_fuzziness_005,2,hhcart_d,6,0.9034,0.8776859504132232,0.8592233009708737,0.8683565004088307,0.8974882514989468,0.6093571047535673,50,51,2,2.0,22.28436009993311
1,rectangle_2d_fuzziness_005,2,hhcart_d,7,0.9244,0.8567493112947658,0.9294680215182307,0.8916284403669725,0.8991241082150172,0.5619108787952338,77,78,2,2.0,23.000451200059615
1,rectangle_2d_fuzziness_005,2,hhcart_d,8,0.9318,0.8738292011019284,0.934040047114252,0.9029319669797894,0.8929952202679479,0.5429159269261696,116,117,2,2.0,23.663915399927646
