seed,dataset,data_dim,algorithm,depth,accuracy,coverage,density,f_score,gini_coverage_all_leaves,gini_density_all_leaves,splits,leaves,runtime
1,barbell_2d_fuzziness_007,2,randcart,0,0.5438,0.0,,,0.0,0.0,0,1,6.414949893951416e-06
1,barbell_2d_fuzziness_007,2,randcart,1,0.578,0.9679964927663306,0.5201413427561837,0.6766779037695373,0.4679964927663307,0.34324898516635693,1,2,6.933194930199534
1,barbell_2d_fuzziness_007,2,randcart,2,0.6958,0.9057430951337133,0.6126927639383155,0.7309393242526092,0.6809513371328366,0.4038780553185113,3,4,12.157915774732828
1,barbell_2d_fuzziness_007,2,randcart,3,0.7622,0.8952213941253836,0.6824866310160428,0.774511663189835,0.8017864971503728,0.43783194083816057,7,8,15.79795833490789
1,barbell_2d_fuzziness_007,2,randcart,4,0.8216,0.8697939500219202,0.7692904226444358,0.8164609053497942,0.843023893029373,0.448422947816677,15,16,17.625553840305656
1,barbell_2d_fuzziness_007,2,randcart,5,0.8212,0.8768084173608066,0.7654037504783774,0.8173273395995095,0.890101964333696,0.43008460945599536,30,31,20.30178137915209
1,barbell_2d_fuzziness_007,2,randcart,6,0.8392,0.8965366067514248,0.7826253348641409,0.8357172047404986,0.9080984432352515,0.5412517099752099,50,51,22.51376522378996
1,barbell_2d_fuzziness_007,2,randcart,7,0.8674,0.866286716352477,0.8466152527849186,0.856338028169014,0.900321967822074,0.5200402394300667,92,93,22.63487339904532
1,barbell_2d_fuzziness_007,2,randcart,8,0.8944,0.8513809732573433,0.9113092444861567,0.8803263825929284,0.8819748891811585,0.5277486638918609,143,144,21.47923266980797
1,barbell_2d_fuzziness_007,2,randcart,9,0.8914,0.8496273564226217,0.9064546304957904,0.8771215207060421,0.9103638217012773,0.5218170733610419,162,163,27.233014290221035
1,barbell_2d_fuzziness_007,2,randcart,10,0.885,0.8719859710653223,0.8754401408450704,0.8737096419942895,0.9108933007661635,0.5477180904926651,209,210,28.227659560739994
1,barbell_2d_fuzziness_007,2,randcart,11,0.9182,0.9061814993423937,0.9137931034482759,0.9099713845476558,0.89483393125081,0.5340839776997237,283,284,26.522475856821984
1,barbell_2d_fuzziness_007,2,randcart,12,0.9168,0.8908373520385796,0.924056389267849,0.9071428571428571,0.8794896510476697,0.5110935043214251,301,302,28.38254707911983
