seed,dataset,data_dim,algorithm,depth,accuracy,coverage,density,f_score,gini_coverage_all_leaves,gini_density_all_leaves,splits,leaves,runtime
1,sine_wave_2d_fuzziness_000,2,wodt,0,0.8426,0.0,,,0.0,0.0,0,1,0.0003047427162528038
1,sine_wave_2d_fuzziness_000,2,wodt,1,0.8426,0.0,,,0.11753494282083876,0.034299151248250004,1,2,0.010078124701976776
1,sine_wave_2d_fuzziness_000,2,wodt,2,0.8426,0.0,,,0.4863405336721729,0.37755017108413513,3,4,0.024673640727996826
1,sine_wave_2d_fuzziness_000,2,wodt,3,0.5792,0.12960609911054638,0.0670611439842209,0.08838821490467935,0.5,0.43772333520300966,6,7,0.042105020955204964
1,sine_wave_2d_fuzziness_000,2,wodt,4,0.5512,0.12960609911054638,0.061408789885611076,0.08333333333333334,0.6987293519695044,0.6767847849177073,10,11,0.062083262018859386
1,sine_wave_2d_fuzziness_000,2,wodt,5,0.6068,0.48538754764930114,0.1966031909418425,0.27985347985347986,0.6845860619685273,0.6838290293012499,14,15,0.10380223719403148
1,sine_wave_2d_fuzziness_000,2,wodt,6,0.7306,0.397712833545108,0.2639123102866779,0.31728332488596045,0.727684243964422,0.7239668797415177,19,20,0.10831752605736256
1,sine_wave_2d_fuzziness_000,2,wodt,7,0.6464,0.41804320203303685,0.20073215375228798,0.27122835943940643,0.7372935196950443,0.7278732060134656,25,26,0.12673298688605428
1,sine_wave_2d_fuzziness_000,2,wodt,8,0.7208,0.3113087674714104,0.2229299363057325,0.2598091198303287,0.7146865734858112,0.6715760632000751,32,33,0.15641763992607594
1,sine_wave_2d_fuzziness_000,2,wodt,9,0.7426,0.409148665819568,0.28146853146853146,0.3335059554634904,0.7550825921219824,0.6820815291406785,40,41,0.1924533019773662
1,sine_wave_2d_fuzziness_000,2,wodt,10,0.7426,0.409148665819568,0.28146853146853146,0.3335059554634904,0.7635280199798451,0.692772709885447,47,48,0.22325765388086438
1,sine_wave_2d_fuzziness_000,2,wodt,11,0.7426,0.409148665819568,0.28146853146853146,0.3335059554634904,0.770648030495553,0.6714905526576345,53,54,0.24482451006770134
1,sine_wave_2d_fuzziness_000,2,wodt,12,0.743,0.41168996188055906,0.28272251308900526,0.3352302121055354,0.7769807763249581,0.6512776758180068,61,62,0.2821879922412336
