seed,dataset,data_dim,algorithm,depth,accuracy,coverage,density,f_score,gini_coverage_all_leaves,gini_density_all_leaves,splits,leaves,runtime
1,star_2d_fuzziness_000,2,wodt,0,0.7646,0.0,,,0.0,0.0,0,1,0.0002651023678481579
1,star_2d_fuzziness_000,2,wodt,1,0.7646,0.0,,,0.47621070518266784,0.41639412985212654,1,2,0.009598661214113235
1,star_2d_fuzziness_000,2,wodt,2,0.7646,0.0,,,0.6168224299065421,0.5105359955174913,3,4,0.02201720280572772
1,star_2d_fuzziness_000,2,wodt,3,0.6198,0.009345794392523364,0.014745308310991957,0.011440457618304733,0.776692155196828,0.6419140746570717,6,7,0.04989337781444192
1,star_2d_fuzziness_000,2,wodt,4,0.5518,0.9711129991503823,0.34119402985074626,0.5049701789264414,0.8664555495481578,0.7468866186739336,11,12,0.06578743411228061
1,star_2d_fuzziness_000,2,wodt,5,0.601,0.9243840271877655,0.3633934535738143,0.5216974346679454,0.8720111664036896,0.7490260953229382,17,18,0.08971917210146785
1,star_2d_fuzziness_000,2,wodt,6,0.6646,0.8309260832625318,0.3982084690553746,0.5383980181668043,0.8576359388275274,0.7258300165062643,26,27,0.1324387569911778
1,star_2d_fuzziness_000,2,wodt,7,0.5544,0.9830076465590484,0.3438335809806835,0.5094671950682519,0.8734541678466909,0.7552711283453919,37,38,0.1761810090392828
1,star_2d_fuzziness_000,2,wodt,8,0.6262,0.8666100254885302,0.3733528550512445,0.5218726016884113,0.8704757858963468,0.7514489325472293,44,45,0.21240855427458882
1,star_2d_fuzziness_000,2,wodt,9,0.6812,0.9311809685641461,0.42008432349559216,0.5789751716851558,0.8430246389124894,0.7083849852819855,51,52,0.29383003572002053
1,star_2d_fuzziness_000,2,wodt,10,0.6922,0.9014443500424809,0.42713365539452497,0.5796230538104343,0.8163252462317885,0.6916578250971661,59,60,0.27288085501641035
1,star_2d_fuzziness_000,2,wodt,11,0.6902,0.8853016142735769,0.4242671009771987,0.5736306083126893,0.8210421976777114,0.670211047521839,71,72,0.3201168389059603
1,star_2d_fuzziness_000,2,wodt,12,0.6902,0.8853016142735769,0.4242671009771987,0.5736306083126893,0.8230328610189932,0.6528531777201529,84,85,0.3798432061448693
