seed,dataset,data_dim,algorithm,depth,accuracy,coverage,density,f_score,gini_coverage_all_leaves,gini_density_all_leaves,splits,leaves,runtime
8,saddle_3d_fuzziness_005,3,oc1,0,0.5045,0.0,,,0.0,0.0,0,1,0.0005821310915052891
8,saddle_3d_fuzziness_005,3,oc1,1,0.653,0.9168516649848638,0.597684515195369,0.7236381013061485,0.4168516649848639,0.27679601153762645,1,2,63.82296178303659
8,saddle_3d_fuzziness_005,3,oc1,2,0.8152,0.8629667003027245,0.785307621671258,0.8223076923076924,0.5993440968718466,0.3706574523968833,3,4,107.8376478641294
8,saddle_3d_fuzziness_005,3,oc1,3,0.8451,0.8892028254288598,0.8150203477617463,0.8504970562686999,0.7317103935418772,0.3905638022490032,7,8,138.71337548596784
8,saddle_3d_fuzziness_005,3,oc1,4,0.8797,0.8779011099899092,0.8791430881164106,0.878521660102999,0.7894677093844602,0.434301539511484,15,16,167.72062463406473
8,saddle_3d_fuzziness_005,3,oc1,5,0.8967,0.8906155398587285,0.8998776508972267,0.8952226392129019,0.8651240474616375,0.4841318404114072,28,29,192.1905519720167
8,saddle_3d_fuzziness_005,3,oc1,6,0.9185,0.8809283551967709,0.9509803921568627,0.9146149816657936,0.8664633878822443,0.42425777928053243,45,46,209.22731348639354
8,saddle_3d_fuzziness_005,3,oc1,7,0.9297,0.9231079717457114,0.9342320261437909,0.9286366866307989,0.905220514038108,0.47439929920401225,67,68,228.45491331396624
8,saddle_3d_fuzziness_005,3,oc1,8,0.9413,0.9336024217961655,0.9471744471744472,0.9403394653928245,0.9217443477786569,0.5015150114758247,110,111,247.18263308610767
8,saddle_3d_fuzziness_005,3,oc1,9,0.9448,0.9384460141271443,0.9495609556871554,0.9439707673568819,0.9297846027783894,0.4810784005451352,132,133,247.93170230975375
8,saddle_3d_fuzziness_005,3,oc1,10,0.9517,0.9469223007063572,0.9552117263843648,0.951048951048951,0.9301578403159296,0.4900759211164094,161,162,275.25798359140754
8,saddle_3d_fuzziness_005,3,oc1,11,0.9528,0.9489404641775984,0.9554968502336924,0.9522073714054273,0.9395000658096786,0.4899412100907654,183,184,261.3527972754091
8,saddle_3d_fuzziness_005,3,oc1,12,0.9598,0.9543895055499495,0.964118246687054,0.9592292089249492,0.9450999420314752,0.5159525257125712,234,235,268.0748211713508
