seed,dataset,data_dim,algorithm,depth,accuracy,coverage,density,f_score,gini_coverage_all_leaves,gini_density_all_leaves,splits,leaves,runtime
8,sine_wave_2d_fuzziness_003,2,oc1,0,0.773,0.0,,,0.0,0.0,0,1,0.0004519089125096798
8,sine_wave_2d_fuzziness_003,2,oc1,1,0.773,0.0,,,0.48590308370044055,0.47816087012596187,1,2,16.024667942896485
8,sine_wave_2d_fuzziness_003,2,oc1,2,0.801,0.9488986784140969,0.5347567030784508,0.6840266751349634,0.6232011747430248,0.6015363302548704,2,3,22.74203130695969
8,sine_wave_2d_fuzziness_003,2,oc1,3,0.8512,0.788546255506608,0.6397426733380986,0.7063930544593527,0.6116740088105728,0.545954411052108,3,4,26.691216737031937
8,sine_wave_2d_fuzziness_003,2,oc1,4,0.893,0.839647577092511,0.7297090352220521,0.7808275297009424,0.6612334801762112,0.5279364889077642,5,6,30.13083354011178
8,sine_wave_2d_fuzziness_003,2,oc1,5,0.934,0.8731277533039647,0.8419711129991504,0.8572664359861591,0.7380616740088104,0.5656166490384882,9,10,33.58395165298134
8,sine_wave_2d_fuzziness_003,2,oc1,6,0.942,0.8704845814977974,0.8735632183908046,0.8720211827007944,0.7462004405286344,0.5221989227985644,15,16,36.11405657464638
8,sine_wave_2d_fuzziness_003,2,oc1,7,0.9524,0.8458149779735683,0.9384164222873901,0.8897126969416127,0.8182085168869309,0.5421106441392685,26,27,39.05855578975752
8,sine_wave_2d_fuzziness_003,2,oc1,8,0.9558,0.8607929515418502,0.9394230769230769,0.8983908045977012,0.8366710322657458,0.5294104822454244,36,37,40.1810618522577
8,sine_wave_2d_fuzziness_003,2,oc1,9,0.9612,0.8819383259911894,0.943449575871819,0.9116575591985427,0.8821428571428573,0.5032434578375999,55,56,43.63400824042037
8,sine_wave_2d_fuzziness_003,2,oc1,10,0.9634,0.8854625550660793,0.9499054820415879,0.9165526675786595,0.8842924008810571,0.5309300304438476,63,64,44.46051149023697
8,sine_wave_2d_fuzziness_003,2,oc1,11,0.9686,0.8933920704845815,0.9657142857142857,0.9281464530892448,0.9041627481067172,0.5515376310961422,88,89,48.29571359185502
8,sine_wave_2d_fuzziness_003,2,oc1,12,0.9684,0.8951541850220265,0.9630331753554502,0.9278538812785387,0.9097478676539505,0.5443274719484168,93,94,49.390828642994165
