seed,dataset,data_dim,algorithm,depth,accuracy,coverage,density,f_score,gini_coverage_all_leaves,gini_density_all_leaves,gini_coverage_class_1_leaves,gini_density_class_1_leaves,splits,leaves,runtime
1,barbell_2d_fuzziness_000,2,co2,0,0.7288,0.0,,,0.0,0.0,0.0,0.0,0,1,5.020000389777124e-05
1,barbell_2d_fuzziness_000,2,co2,1,0.7288,0.0,,,0.4948377581120944,0.46537823956229096,0.0,0.0,1,2,0.12451620001229458
1,barbell_2d_fuzziness_000,2,co2,2,0.7288,0.0,,,0.6632251720747298,0.6454630970294031,0.0,0.0,2,3,0.34141670001554303
1,barbell_2d_fuzziness_000,2,co2,3,0.7288,0.0,,,0.7378318584070798,0.673976482424671,0.0,0.0,3,4,0.46331580000696704
1,barbell_2d_fuzziness_000,2,co2,4,0.7288,0.0,,,0.784070796460177,0.702239627601728,0.0,0.0,4,5,1.2836668999807443
1,barbell_2d_fuzziness_000,2,co2,5,0.7288,0.0,,,0.8117010816125858,0.6890123695608688,0.0,0.0,5,6,1.5331706999859307
1,barbell_2d_fuzziness_000,2,co2,6,0.7288,0.0,,,0.8215339233038348,0.6438395989578147,0.0,0.0,6,7,1.5026558999961708
1,barbell_2d_fuzziness_000,2,co2,7,0.7336,0.028023598820058997,0.7307692307692307,0.05397727272727273,0.7645034414945919,0.6602248776917632,0.0,0.0,8,9,1.7255861000157893
1,barbell_2d_fuzziness_000,2,co2,8,0.8914,0.8362831858407079,0.7793814432989691,0.8068303094983992,0.7690511307767944,0.7020196324817412,0.3239271017048795,0.08244999227679961,11,12,0.0
