seed,dataset,data_dim,algorithm,depth,accuracy,coverage,density,f_score,gini_coverage_all_leaves,gini_density_all_leaves,gini_coverage_class_1_leaves,gini_density_class_1_leaves,splits,leaves,runtime
1,barbell_2d_fuzziness_003,2,hhcart_a,0,0.648,0.0,,,0.0,0.0,0.0,0.0,0,1,4.299974534660578e-06
1,barbell_2d_fuzziness_003,2,hhcart_a,1,0.648,0.0,,,0.021590909090908994,0.014799600492652942,0.0,0.0,1,2,0.005715900013456121
1,barbell_2d_fuzziness_003,2,hhcart_a,2,0.7816,0.9772727272727273,0.6204906204906205,0.7590467784642542,0.4892045454545455,0.4763016579087507,0.02325581395348819,0.007754738540126427,3,4,0.012651099998038262
1,barbell_2d_fuzziness_003,2,hhcart_a,3,0.786,0.7954545454545454,0.6635071090047393,0.7235142118863049,0.5372159090909094,0.5290792927422658,0.07619047619047614,0.072274611236119,7,8,0.016756500001065433
1,barbell_2d_fuzziness_003,2,hhcart_a,4,0.8188,0.8397727272727272,0.70313986679353,0.76540652511652,0.49269480519480524,0.4856263620834931,0.050518718989625455,0.045660721940097515,13,14,0.022266700019827113
1,barbell_2d_fuzziness_003,2,hhcart_a,5,0.8214,0.89375,0.6902150065818341,0.7789056697202277,0.44086363636363646,0.4327324990428343,0.06924543987481058,0.06292255302008742,24,25,0.031167999986791983
1,barbell_2d_fuzziness_003,2,hhcart_a,6,0.829,0.8318181818181818,0.7236777063766683,0.7739888977002378,0.4147974308300395,0.40072508409559515,0.07881919695889783,0.06313613983331212,45,46,0.04470139998011291
1,barbell_2d_fuzziness_003,2,hhcart_a,7,0.8524,0.8482954545454545,0.7601832993890021,0.8018259935553169,0.42860729386892205,0.41405669680859547,0.13800699560913898,0.1155670654510057,85,86,0.06756010002573021
1,barbell_2d_fuzziness_003,2,hhcart_a,8,0.8856,0.8335227272727272,0.8402061855670103,0.8368511123787792,0.4898243801652895,0.4328832621672589,0.20515262720490068,0.09993514649986635,153,154,0.0
