shape,label_noise,n_samples,seed,data_dim,algorithm,depth,accuracy,coverage,density,f_score,gini_coverage_all_leaves,gini_density_all_leaves,splits,leaves,total_active_feature_count,avg_active_feature_count,runtime
radial_segment_2d,0.07,10000,11,2,oc1,0,0.5494,1.0,0.5494,0.7091777462243449,0.0,0.0,0,1,0,0.0,0.0005644527263939
radial_segment_2d,0.07,10000,11,2,oc1,1,0.647,0.9428467419002547,0.616960457360648,0.7458603311735061,0.4428467419002548,0.259129412125868,1,2,2,0.0,48.36950593907386
radial_segment_2d,0.07,10000,11,2,oc1,2,0.6965,0.9159082635602476,0.6616699539776463,0.7683029238873197,0.6686385147433564,0.3195642715341007,3,4,2,2.0,84.89590185415
radial_segment_2d,0.07,10000,11,2,oc1,3,0.7433,0.8645795413178012,0.7226532785638217,0.7872710698599487,0.7968238077903165,0.441536491566278,7,8,2,2.0,117.81298482604323
radial_segment_2d,0.07,10000,11,2,oc1,4,0.7605,0.8738623953403714,0.7382746424727049,0.8003667583562557,0.8664482465720182,0.4355425665411974,14,15,2,2.0,145.1238464959897
radial_segment_2d,0.07,10000,11,2,oc1,5,0.7809,0.8591190389515836,0.7691054261039596,0.8116241079872755,0.8889967506640242,0.4487022201744568,26,27,2,2.0,172.8212379431352
radial_segment_2d,0.07,10000,11,2,oc1,6,0.7849,0.8878776847469967,0.7606424450335256,0.819349962207105,0.9000379524277935,0.4939308937651614,46,47,2,2.0,198.5004502879456
radial_segment_2d,0.07,10000,11,2,oc1,7,0.8156,0.8121587186021114,0.8460371634433068,0.8287518573551265,0.9055355561847492,0.4845755240294667,80,81,2,2.0,212.3271772977896
radial_segment_2d,0.07,10000,11,2,oc1,8,0.8273,0.8443756825627958,0.8417710034476501,0.843071331213085,0.91889916272297,0.4950818974395854,124,125,2,2.0,240.5427083899267
radial_segment_2d,0.07,10000,11,2,oc1,9,0.8402,0.853112486348744,0.8556042351223074,0.8543565439300036,0.919024466481283,0.4874670671231531,190,191,2,2.0,263.8233005818911
radial_segment_2d,0.07,10000,11,2,oc1,10,0.8577,0.8168911539861667,0.9149847094801224,0.8631599192230022,0.9123739454205226,0.4979947713941135,284,285,2,2.0,270.5621923902072
radial_segment_2d,0.07,10000,11,2,oc1,11,0.8775,0.8529304696032035,0.9182833627278072,0.8844012456355572,0.9127018565708044,0.5044268089783581,374,375,2,2.0,290.2482238621451
radial_segment_2d,0.07,10000,11,2,oc1,12,0.8874,0.866945759009829,0.923419930205506,0.8942921517085993,0.919840827190964,0.5130494173608469,435,436,2,2.0,315.79472636803985
