shape,label_noise,n_samples,seed,data_dim,algorithm,depth,accuracy,coverage,density,f_score,gini_coverage_all_leaves,gini_density_all_leaves,splits,leaves,total_active_feature_count,avg_active_feature_count,runtime
radial_segment_2d,0.05,10000,1,2,cart,0,0.5098,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,1.473352313041687e-05
radial_segment_2d,0.05,10000,1,2,cart,1,0.6257,0.9457364341085271,0.5714285714285714,0.7124087591240876,0.44573643410852726,0.3021253985122212,1,2,1,1.0,27.980818160809577
radial_segment_2d,0.05,10000,1,2,cart,2,0.6962,0.904936760505916,0.6329908675799086,0.7449202350965576,0.6618727050183599,0.36122872564338815,3,4,1,1.0,46.87566696945578
radial_segment_2d,0.05,10000,1,2,cart,3,0.736,0.8757649938800489,0.678842504743833,0.7648316408337786,0.7856487148102815,0.4265180537795521,7,8,2,1.0,61.553297188133
radial_segment_2d,0.05,10000,1,2,cart,4,0.7756,0.8488372093023255,0.7346398305084746,0.7876206700738216,0.8585271317829457,0.5307920794776246,15,16,2,1.0,74.65773906745017
radial_segment_2d,0.05,10000,1,2,cart,5,0.7791,0.8698490412076704,0.7307626392459298,0.7942628294681942,0.8839631782945736,0.562336531784871,31,32,2,1.0,83.5622609872371
radial_segment_2d,0.05,10000,1,2,cart,6,0.7859,0.6940024479804161,0.8414543655701212,0.7606484069312465,0.8952762276206876,0.5655941657253019,58,59,2,1.0,87.82936251536012
radial_segment_2d,0.05,10000,1,2,cart,7,0.8574,0.8227254181966545,0.8786492374727669,0.8497682258744206,0.9038106895144837,0.5629819508727063,99,100,2,1.0,92.04606618266553
radial_segment_2d,0.05,10000,1,2,cart,8,0.8706,0.8459812321501428,0.8849765258215962,0.8650396328744263,0.9038989188086495,0.5639637099265411,159,160,2,1.0,94.42261689249426
radial_segment_2d,0.05,10000,1,2,cart,9,0.8816,0.8388412892696858,0.9125610297381269,0.8741496598639455,0.8942873541757426,0.5253940766191869,235,236,2,1.0,96.79396063555032
radial_segment_2d,0.05,10000,1,2,cart,10,0.8973,0.8633210934312525,0.922205273480061,0.8917922242124117,0.8846205193661205,0.5116719934697982,326,327,2,1.0,96.88013541791588
radial_segment_2d,0.05,10000,1,2,cart,11,0.9049,0.8665850673194615,0.9346534653465347,0.899333121625913,0.8718306050318341,0.49970012406192144,432,433,2,1.0,97.5947604002431
radial_segment_2d,0.05,10000,1,2,cart,12,0.9155,0.8818849449204407,0.9420353018086729,0.9109682857443895,0.8606210053427434,0.4849311992164296,546,547,2,1.0,98.97192793060094
