shape,label_noise,n_samples,seed,data_dim,algorithm,depth,accuracy,coverage,density,f_score,gini_coverage_all_leaves,gini_density_all_leaves,splits,leaves,total_active_feature_count,avg_active_feature_count,runtime
saddle_3d,0.0,10000,1,3,oc1,0,0.6064,0.0,,,0.0,0.0,0,1,0,0.0,0.0005072522908449173
saddle_3d,0.0,10000,1,3,oc1,1,0.6141,0.9171747967479674,0.5053898922021559,0.6516833649246322,0.4171747967479673,0.3158086905733317,1,2,3,0.0,64.40061815362424
saddle_3d,0.0,10000,1,3,oc1,2,0.8345,0.8607723577235772,0.753726362625139,0.803700628632428,0.5975609756097562,0.41965804711552845,3,4,3,3.0,110.36066426616162
saddle_3d,0.0,10000,1,3,oc1,3,0.8581,0.9392784552845529,0.7580479803157679,0.8389878588448884,0.7500635162601628,0.4540684564534512,7,8,3,3.0,142.40698774531484
saddle_3d,0.0,10000,1,3,oc1,4,0.9016,0.9555386178861789,0.8229759299781182,0.884316952739243,0.8236788617886179,0.5453708314210317,13,14,3,3.0,164.84182785265148
saddle_3d,0.0,10000,1,3,oc1,5,0.932,0.9334349593495935,0.8978494623655914,0.9152964623816642,0.8430132113821138,0.5569039599539034,19,20,3,3.0,181.30032673384994
saddle_3d,0.0,10000,1,3,oc1,6,0.9465,0.9644308943089431,0.9057504175614411,0.9341700504491203,0.853052689180738,0.5195193037224912,25,26,3,3.0,190.52382764406502
saddle_3d,0.0,10000,1,3,oc1,7,0.9613,0.9504573170731707,0.9511823035850496,0.9508196721311476,0.8419879360083924,0.48966698709442524,30,31,3,3.0,201.14398435130715
saddle_3d,0.0,10000,1,3,oc1,8,0.97,0.9621443089430894,0.9616556627729812,0.9618999237998477,0.8488543976348852,0.46188404635322566,32,33,3,3.0,201.4552121963352
saddle_3d,0.0,10000,1,3,oc1,9,0.9735,0.9695121951219512,0.9633930825549104,0.9664429530201342,0.8694373127941808,0.4818823585535277,37,38,3,3.0,198.71418843697757
saddle_3d,0.0,10000,1,3,oc1,10,0.974,0.9712906504065041,0.9629722921914358,0.9671135846192764,0.8733844069209924,0.4813638373798621,38,39,3,3.0,201.02437546476722
