shape,label_noise,n_samples,seed,data_dim,algorithm,depth,accuracy,coverage,density,f_score,gini_coverage_all_leaves,gini_density_all_leaves,splits,leaves,total_active_feature_count,avg_active_feature_count,runtime
rectangle_2d,0.07,10000,1,2,wodt,0,0.5928,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.00036653410643339157
rectangle_2d,0.07,10000,1,2,wodt,1,0.5928,0.0,0.0,0.0,0.4963163064833007,0.4381462020239497,1,2,2,2.0,0.037318279966712
rectangle_2d,0.07,10000,1,2,wodt,2,0.5928,0.0,0.0,0.0,0.7326866404715129,0.4545576805087561,3,4,2,2.0,0.12144450843334198
rectangle_2d,0.07,10000,1,2,wodt,3,0.6448,0.9336935166994106,0.5367024280067758,0.6816063105055574,0.8472495088408645,0.6035074070288957,7,8,2,2.0,0.2239167457446456
rectangle_2d,0.07,10000,1,2,wodt,4,0.6448,0.9336935166994106,0.5367024280067758,0.6816063105055574,0.8894891944990178,0.5966619563548095,13,14,2,2.0,0.291818524710834
rectangle_2d,0.07,10000,1,2,wodt,5,0.7575,0.9059430255402751,0.6436922003140814,0.7526267469142099,0.9195481335952849,0.6105242733497926,22,23,2,2.0,0.43809778429567814
rectangle_2d,0.07,10000,1,2,wodt,6,0.8769,0.8592829076620825,0.8417127736348328,0.8504070968525945,0.9348301992702781,0.6313700013745052,39,40,2,2.0,0.6224369471892715
rectangle_2d,0.07,10000,1,2,wodt,7,0.8808,0.8391453831041258,0.8641881638846738,0.8514826812858212,0.9433500561324726,0.6177802320214916,64,65,2,2.0,0.8705960344523191
rectangle_2d,0.07,10000,1,2,wodt,8,0.8883,0.8091846758349706,0.90646492434663,0.8550668223692747,0.9448283832196929,0.6143438214701327,102,103,2,2.0,1.157398951239884
rectangle_2d,0.07,10000,1,2,wodt,9,0.8899,0.81262278978389,0.9073210858239649,0.8573649436455499,0.9393525241308618,0.6235126908008835,156,157,2,2.0,1.4596699308604002
rectangle_2d,0.07,10000,1,2,wodt,10,0.8929,0.8204813359528488,0.9076337951643575,0.8618599251902489,0.9318872143521872,0.6088683715155876,225,226,2,2.0,1.8376379199326038
rectangle_2d,0.07,10000,1,2,wodt,11,0.8959,0.8276031434184676,0.9086007009975735,0.8662125690785246,0.9260554909586627,0.6200916995856665,316,317,2,2.0,2.2407618621364236
rectangle_2d,0.07,10000,1,2,wodt,12,0.8971,0.8234282907662083,0.9153699153699154,0.8669683257918552,0.9185640994843902,0.613154637799731,422,423,2,2.0,2.5819291220977902
