shape,label_noise,n_samples,seed,data_dim,algorithm,depth,accuracy,coverage,density,f_score,gini_coverage_all_leaves,gini_density_all_leaves,splits,leaves,total_active_feature_count,avg_active_feature_count,runtime
barbell_2d,0.05,10000,8,2,ridge_cart,0,0.591,0.0,,,0.0,0.0,0,1,0,0.0,0.00029600970447063446
barbell_2d,0.05,10000,8,2,ridge_cart,1,0.6025,0.9814180929095354,0.5072665234424365,0.6688327918020496,0.4814180929095353,0.43301989195204693,1,2,2,0.0,47.25273484736681
barbell_2d,0.05,10000,8,2,ridge_cart,2,0.797,0.9484107579462102,0.6807651807651808,0.7926031875766245,0.7107579462102689,0.5379924534703071,3,4,2,2.0,78.20684008207172
barbell_2d,0.05,10000,8,2,ridge_cart,3,0.8191,0.9249388753056235,0.7157994323557237,0.80704,0.826833740831296,0.4720013826280012,7,8,2,2.0,97.33085840009153
barbell_2d,0.05,10000,8,2,ridge_cart,4,0.8453,0.9078239608801956,0.7603932009010854,0.8275938927894796,0.8894865525672371,0.508296054573246,15,16,2,2.0,113.15740609914064
barbell_2d,0.05,10000,8,2,ridge_cart,5,0.8511,0.8980440097799511,0.7740779768177029,0.8314657611771364,0.918272208638957,0.5082044930166123,29,30,2,2.0,127.22960427124053
barbell_2d,0.05,10000,8,2,ridge_cart,6,0.8531,0.9264058679706602,0.7643736130724228,0.8376257322869459,0.9256911792364115,0.5385157877336257,51,52,2,2.0,137.506131330505
barbell_2d,0.05,10000,8,2,ridge_cart,7,0.8789,0.8919315403422983,0.8258999320805976,0.8576466439402844,0.9284036018844293,0.5453013186806472,81,82,2,2.0,144.6848589014262
barbell_2d,0.05,10000,8,2,ridge_cart,8,0.8906,0.8405867970660147,0.8860824742268041,0.8627352572145546,0.929934736153091,0.5440802467525914,126,127,2,2.0,149.79509003460407
barbell_2d,0.05,10000,8,2,ridge_cart,9,0.9066,0.8701711491442543,0.898283695103483,0.8840039741679087,0.9212959801122784,0.5306675475242075,178,179,2,2.0,155.02654106356204
barbell_2d,0.05,10000,8,2,ridge_cart,10,0.9135,0.8919315403422983,0.8960943257184967,0.8940080872442103,0.9136818282850736,0.5317292140666565,241,242,2,2.0,156.84070681314915
barbell_2d,0.05,10000,8,2,ridge_cart,11,0.9187,0.9119804400977995,0.8917045182883099,0.9017285144445788,0.9049269255261443,0.523427218081888,310,311,2,2.0,160.40964870993048
barbell_2d,0.05,10000,8,2,ridge_cart,12,0.9243,0.9114914425427872,0.9041959738054814,0.9078290515037136,0.8970372876595147,0.511232324401683,382,383,2,2.0,159.64192713610828
