shape,label_noise,n_samples,seed,data_dim,algorithm,depth,accuracy,coverage,density,f_score,gini_coverage_all_leaves,gini_density_all_leaves,splits,leaves,total_active_feature_count,avg_active_feature_count,runtime
star_2d,0.05,10000,25,2,randcart,0,0.6291,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,5.957670509815216e-06
star_2d,0.05,10000,25,2,randcart,1,0.6291,0.0,0.0,0.0,0.3951199784308439,0.2457792747801142,1,2,2,2.0,26.198998613283038
star_2d,0.05,10000,25,2,randcart,2,0.6808,0.8414667026152601,0.5451528384279476,0.6616493534025865,0.636087894311135,0.44978309947889916,3,4,2,2.0,42.59643103554845
star_2d,0.05,10000,25,2,randcart,3,0.8031,0.796710703693718,0.7086330935251799,0.7500951897448915,0.7132313291992451,0.48059551446308135,7,8,2,2.0,52.196589215658605
star_2d,0.05,10000,25,2,randcart,4,0.8442,0.772984631976274,0.8001674574379012,0.7863411958310478,0.8033668104610405,0.5488716646188041,15,16,2,2.0,59.31733955256641
star_2d,0.05,10000,25,2,randcart,5,0.8764,0.8406578592612564,0.8285942067499336,0.8345824411134903,0.8082282960366673,0.553664962693601,31,32,2,2.0,59.23889809846878
star_2d,0.05,10000,25,2,randcart,6,0.8951,0.8393097870045835,0.8729669097027482,0.8558075601374571,0.8639242604387203,0.5639024889204718,60,61,2,2.0,65.92569608520716
star_2d,0.05,10000,25,2,randcart,7,0.9054,0.8147748719331356,0.9210606522401706,0.8646638054363376,0.8723832954589226,0.5469179850252399,111,112,2,2.0,66.48621695488691
star_2d,0.05,10000,25,2,randcart,8,0.9147,0.8457805338366137,0.9177881802223522,0.8803142977409849,0.886010861610754,0.5427460202286796,181,182,2,2.0,67.2771431626752
star_2d,0.05,10000,25,2,randcart,9,0.9192,0.838231329199245,0.9372927343985529,0.8849985767150582,0.8782872924150895,0.5200702474192678,258,259,2,2.0,71.30775462649763
star_2d,0.05,10000,25,2,randcart,10,0.9279,0.871933135616069,0.9293103448275862,0.8997078870496592,0.8890248175056197,0.5438327454380536,373,374,2,2.0,71.58386993780732
star_2d,0.05,10000,25,2,randcart,11,0.934,0.8754381234834188,0.9425253991291728,0.9077439194856024,0.878957388287092,0.5400295832109334,490,491,2,2.0,72.81334292888641
star_2d,0.05,10000,25,2,randcart,12,0.9414,0.9048260986788892,0.9350794093062135,0.9197040285009591,0.8612731348977032,0.517215793124284,592,593,2,2.0,72.08597768750042
