shape,label_noise,n_samples,seed,data_dim,algorithm,depth,accuracy,coverage,density,f_score,gini_coverage_all_leaves,gini_density_all_leaves,splits,leaves,total_active_feature_count,avg_active_feature_count,runtime
radial_segment_3d,0.05,10000,8,3,wodt,0,0.6519,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0003151111304759979
radial_segment_3d,0.05,10000,8,3,wodt,1,0.6802,0.45705257110025854,0.5488099344601587,0.4987460815047023,0.04294742889974135,0.17341151629562757,1,2,3,3.0,0.06074421480298042
radial_segment_3d,0.05,10000,8,3,wodt,2,0.7,0.45044527434645215,0.5905838041431262,0.5110821382007822,0.3614622234989944,0.34199714510422563,3,4,3,3.0,0.12455188948661089
radial_segment_3d,0.05,10000,8,3,wodt,3,0.7486,0.7655846021258259,0.6108182443272977,0.679500254971953,0.6456118931341568,0.45956397170006236,7,8,3,3.0,0.2125031491741538
radial_segment_3d,0.05,10000,8,3,wodt,4,0.8369,0.7293881068658431,0.7865551425030979,0.7568937248472201,0.785424446997989,0.5634533141471709,15,16,3,3.0,0.3195625767111778
radial_segment_3d,0.05,10000,8,3,wodt,5,0.8946,0.8526285550129273,0.8458250213736107,0.8492131616595137,0.8638418079096044,0.6380591000998195,30,31,3,3.0,0.46640082262456417
radial_segment_3d,0.05,10000,8,3,wodt,6,0.9003,0.8448721631715025,0.8655091230135373,0.855066143334787,0.9043963526870735,0.6499456160428514,54,55,3,3.0,0.6436956888064742
radial_segment_3d,0.05,10000,8,3,wodt,7,0.9028,0.894283251939098,0.8375033629270917,0.8649624895804391,0.9177726706884994,0.6328409395611043,91,92,3,3.0,0.8804405704140663
radial_segment_3d,0.05,10000,8,3,wodt,8,0.9175,0.8822177535191037,0.8809523809523809,0.881584613176403,0.9205308978901339,0.6156176303344605,148,149,3,3.0,1.1997501412406564
radial_segment_3d,0.05,10000,8,3,wodt,9,0.9303,0.9040505601838552,0.8965811965811966,0.9003003862108426,0.9195005898874056,0.6009011064165628,215,216,3,3.0,1.5902550145983696
radial_segment_3d,0.05,10000,8,3,wodt,10,0.9388,0.896581442114335,0.9252890601838126,0.910709074992705,0.9171255916107908,0.601056338757288,298,299,3,3.0,2.062912159599364
radial_segment_3d,0.05,10000,8,3,wodt,11,0.9483,0.9212869864981327,0.9295652173913044,0.9254075890924831,0.9049485858653434,0.5766672818469523,394,395,3,3.0,2.5403426717966795
radial_segment_3d,0.05,10000,8,3,wodt,12,0.9563,0.9322033898305084,0.9416715031921068,0.9369135267792695,0.9048044211619637,0.5689345631828566,510,511,3,3.0,3.2230089539662004
