shape,label_noise,n_samples,seed,data_dim,algorithm,depth,accuracy,coverage,density,f_score,gini_coverage_all_leaves,gini_density_all_leaves,splits,leaves,total_active_feature_count,avg_active_feature_count,runtime
star_2d,0.03,10000,11,2,oc1,0,0.682,0.0,,,0.0,0.0,0,1,0,0.0,0.0004638051614165306
star_2d,0.03,10000,11,2,oc1,1,0.682,0.0,,,0.4525157232704402,0.3505421593366522,1,2,2,0.0,47.913896741345525
star_2d,0.03,10000,11,2,oc1,2,0.7266,0.8449685534591195,0.5452516233766234,0.6628021706956093,0.641509433962264,0.4642262032553113,3,4,2,2.0,82.05602336116135
star_2d,0.03,10000,11,2,oc1,3,0.8155,0.8188679245283019,0.6723470178156468,0.7384091875797533,0.7609164420485177,0.6065088376430419,6,7,2,2.0,104.45173978246748
star_2d,0.03,10000,11,2,oc1,4,0.8922,0.8861635220125786,0.7973967176004527,0.8394399761691987,0.7881074899942824,0.578316875673901,10,11,2,2.0,115.52084982208908
star_2d,0.03,10000,11,2,oc1,5,0.92,0.8823899371069183,0.8681930693069307,0.8752339363693076,0.8408455625436757,0.6093702424878205,17,18,2,2.0,129.43544179573655
star_2d,0.03,10000,11,2,oc1,6,0.9223,0.9169811320754717,0.8503937007874016,0.8824330458465729,0.8457097933513029,0.5066464441480638,27,28,2,2.0,137.77035082597286
star_2d,0.03,10000,11,2,oc1,7,0.9419,0.9059748427672956,0.9108441353145748,0.9084029638972095,0.8835541281948349,0.5016763236038007,46,47,2,2.0,138.79430397041142
star_2d,0.03,10000,11,2,oc1,8,0.9495,0.8874213836477988,0.950488379925901,0.9178728248495691,0.9034950584007189,0.5121196793777636,69,70,2,2.0,145.8564690509811
star_2d,0.03,10000,11,2,oc1,9,0.9542,0.9034591194968553,0.9500661375661376,0.9261766602192134,0.9140700808625337,0.4947677198233056,104,105,2,2.0,153.51122280862182
star_2d,0.03,10000,11,2,oc1,10,0.9564,0.9072327044025157,0.9534038334434898,0.9297454076699968,0.9279984166776618,0.4893590097142313,142,143,2,2.0,156.95475640054792
star_2d,0.03,10000,11,2,oc1,11,0.9628,0.9251572327044025,0.9564369310793238,0.9405370843989771,0.9346217916029238,0.5083105902188927,184,185,2,2.0,165.57604451850057
star_2d,0.03,10000,11,2,oc1,12,0.9619,0.9242138364779874,0.9545306917830464,0.9391276561751077,0.9388126049590038,0.4937873335782481,190,191,2,2.0,169.5993743399158
