shape,label_noise,n_samples,seed,data_dim,algorithm,depth,accuracy,coverage,density,f_score,gini_coverage_all_leaves,gini_density_all_leaves,splits,leaves,total_active_feature_count,avg_active_feature_count,runtime
radial_segment_2d,0.0,10000,8,2,ridge_cart,0,0.6875,0.0,,,0.0,0.0,0,1,0,0.0,0.0003466447815299034
radial_segment_2d,0.0,10000,8,2,ridge_cart,1,0.6875,0.0,,,0.48207999999999984,0.43648417573939624,1,2,1,0.0,45.67595908418298
radial_segment_2d,0.0,10000,8,2,ridge_cart,2,0.6875,0.0,,,0.73048,0.606688759621711,3,4,2,1.5,74.41343761235476
radial_segment_2d,0.0,10000,8,2,ridge_cart,3,0.6981,0.97184,0.5088806970509383,0.6679863631364786,0.8646,0.7036218857313901,7,8,2,1.5,97.8724663713947
radial_segment_2d,0.0,10000,8,2,ridge_cart,4,0.7721,0.97568,0.5805407463823306,0.727945565238152,0.910326153846154,0.6953036857044295,12,13,2,1.5,113.01655726879835
radial_segment_2d,0.0,10000,8,2,ridge_cart,5,0.7758,0.9856,0.5836649611521698,0.7331587717210187,0.9081904761904762,0.7030697143305229,20,21,2,1.5,124.4282201314345
radial_segment_2d,0.0,10000,8,2,ridge_cart,6,0.8628,0.96128,0.7059929494712104,0.8140921409214092,0.925086896551724,0.6741514788114737,28,29,2,1.5,132.39949237834662
radial_segment_2d,0.0,10000,8,2,ridge_cart,7,0.8949,0.97792,0.7568103021297672,0.8532737679743123,0.9327733333333332,0.6657876356212316,35,36,2,1.5,140.1656655203551
radial_segment_2d,0.0,10000,8,2,ridge_cart,8,0.9091,0.98912,0.7793746848209783,0.8718093357777464,0.913767272727273,0.6347486799809567,43,44,2,1.5,143.24130133725703
radial_segment_2d,0.0,10000,8,2,ridge_cart,9,0.938,0.83584,0.9606472968002943,0.893908281998631,0.9120603773584908,0.6101809305586143,52,53,2,1.5,144.99700693786144
radial_segment_2d,0.0,10000,8,2,ridge_cart,10,0.9737,0.97472,0.9430340557275542,0.9586152635719907,0.9171749999999999,0.5940093377864093,63,64,2,1.5,147.25355940591544
radial_segment_2d,0.0,10000,8,2,ridge_cart,11,0.9869,0.9856,0.9728363866077069,0.979176601494198,0.9261714285714286,0.5955554296686143,76,77,2,1.5,149.10272611305118
radial_segment_2d,0.0,10000,8,2,ridge_cart,12,0.9936,0.99232,0.9872652021649156,0.9897861474624959,0.9318615730337076,0.5943710204535413,88,89,2,1.5,151.33599901106209
