shape,label_noise,n_samples,seed,data_dim,algorithm,depth,accuracy,coverage,density,f_score,gini_coverage_all_leaves,gini_density_all_leaves,splits,leaves,total_active_feature_count,avg_active_feature_count,runtime
barbell_2d,0.07,10000,1,2,cart,0,0.5509,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,5.401670932769775e-06
barbell_2d,0.07,10000,1,2,cart,1,0.5509,0.0,0.0,0.0,0.4547984858606102,0.23788667185643497,1,2,1,1.0,27.660778664052486
barbell_2d,0.07,10000,1,2,cart,2,0.5959,0.9104876419505677,0.5291149068322981,0.6692855389148048,0.681195724782899,0.3913232934165012,3,4,2,1.0,49.991627495735884
barbell_2d,0.07,10000,1,2,cart,3,0.6239,0.8989089289690492,0.5497004357298475,0.6822137727080693,0.8011857047428188,0.4222527064608872,7,8,2,1.0,65.98567637894303
barbell_2d,0.07,10000,1,2,cart,4,0.6528,0.8810955243820975,0.5738941261783901,0.6950641138239944,0.8664412157648631,0.47408367216170366,15,16,2,1.0,80.59929288271815
barbell_2d,0.07,10000,1,2,cart,5,0.6642,0.7154308617234469,0.607028150387304,0.6567865903515945,0.8924515698062794,0.4967352791024693,30,31,2,1.0,93.65221611224115
barbell_2d,0.07,10000,1,2,cart,6,0.7633,0.6733466933867736,0.7706422018348624,0.7187165775401071,0.89957693164106,0.49315264168820216,54,55,2,1.0,100.75381571426988
barbell_2d,0.07,10000,1,2,cart,7,0.8712,0.8176352705410822,0.8867423327698624,0.8507877664504171,0.904700732356043,0.5049015018769081,90,91,2,1.0,105.80337760411203
barbell_2d,0.07,10000,1,2,cart,8,0.8803,0.8378980182587397,0.8891776937618148,0.8627765676946005,0.9024159429971057,0.5034095842129622,139,140,2,1.0,107.48546649701893
barbell_2d,0.07,10000,1,2,cart,9,0.8871,0.826541972834558,0.913835548990645,0.8679995323278381,0.8957948417159523,0.509220235059231,204,205,2,1.0,109.65770481154323
barbell_2d,0.07,10000,1,2,cart,10,0.8958,0.8523714094856379,0.9099120513429998,0.8802023453667509,0.8854215225014377,0.5041073704475687,277,278,2,1.0,111.41801763791591
barbell_2d,0.07,10000,1,2,cart,11,0.9028,0.8474727232242262,0.9298802834107012,0.8867660764212487,0.8775483928751355,0.5016378700187167,357,358,2,1.0,112.2103560026735
barbell_2d,0.07,10000,1,2,cart,12,0.9091,0.8690714762859052,0.9240056818181818,0.8956970740103269,0.8704079764467205,0.5007081916132123,449,450,2,1.0,114.2221595281735
