shape,label_noise,n_samples,seed,data_dim,algorithm,depth,accuracy,coverage,density,f_score,gini_coverage_all_leaves,gini_density_all_leaves,splits,leaves,total_active_feature_count,avg_active_feature_count,runtime
rectangle_2d,0.05,10000,8,2,hhcart_a,0,0.6386,0.0,,,0.0,0.0,0,1,0,0.0,7.548835128545761e-06
rectangle_2d,0.05,10000,8,2,hhcart_a,1,0.6386,0.0,,,0.4468732706142779,0.3232609119704246,1,2,2,0.0,106.16712146345526
rectangle_2d,0.05,10000,8,2,hhcart_a,2,0.7123,0.8727172108467073,0.5661461138036259,0.6867719107240065,0.6585500830105147,0.5077697859696289,3,4,2,2.0,179.54687447985634
rectangle_2d,0.05,10000,8,2,hhcart_a,3,0.7956,0.8148865522966242,0.6817129629629629,0.742374590370557,0.7666712783619256,0.5551943903683061,7,8,2,2.0,220.11901760287583
rectangle_2d,0.05,10000,8,2,hhcart_a,4,0.8707,0.7758716104039846,0.8530574992394281,0.8126358498768295,0.8328029883785277,0.6061298772201436,15,16,2,2.0,247.5197094753385
rectangle_2d,0.05,10000,8,2,hhcart_a,5,0.8894,0.8060320973990038,0.8779385171790235,0.8404500865551068,0.8886588000071407,0.6119384542532627,30,31,2,2.0,268.2013704418205
rectangle_2d,0.05,10000,8,2,hhcart_a,6,0.9011,0.820420586607637,0.897125567322239,0.8570602688249747,0.9106352280812716,0.5835956355006846,55,56,2,2.0,278.4703483870253
rectangle_2d,0.05,10000,8,2,hhcart_a,7,0.919,0.8428334255672385,0.9263990267639902,0.8826427122573167,0.917740948941252,0.5812686353584493,94,95,2,2.0,291.75709599489346
rectangle_2d,0.05,10000,8,2,hhcart_a,8,0.9282,0.8685666851134477,0.9281490242460084,0.8973699256718125,0.9228948824745876,0.5695093403830376,151,152,2,2.0,301.0965391602367
rectangle_2d,0.05,10000,8,2,hhcart_a,9,0.9369,0.8796347537354732,0.941925925925926,0.909715266847904,0.9225805971297468,0.5579406225269092,222,223,2,2.0,310.65321777015924
rectangle_2d,0.05,10000,8,2,hhcart_a,10,0.942,0.9012174875484228,0.9359195402298852,0.9182407668452214,0.9224398435256552,0.5554593746183447,290,291,2,2.0,317.0232597202994
rectangle_2d,0.05,10000,8,2,hhcart_a,11,0.9466,0.9073049252905367,0.9427832087406556,0.924703891708968,0.9171698078011228,0.545946551092527,355,356,2,2.0,325.6866286532022
rectangle_2d,0.05,10000,8,2,hhcart_a,12,0.9525,0.9194798007747648,0.947533504419732,0.9332958854093524,0.9120397483357596,0.5426194960629589,411,412,2,2.0,333.2839833381586
