shape,label_noise,n_samples,seed,data_dim,algorithm,depth,accuracy,coverage,density,f_score,gini_coverage_all_leaves,gini_density_all_leaves,splits,leaves,total_active_feature_count,avg_active_feature_count,runtime
radial_segment_2d,0.07,10000,11,2,moc1,0,0.5487,1.0,0.5487,0.7085943049008846,0.0,0.0,0,1,0,0.0,0.001462932676076889
radial_segment_2d,0.07,10000,11,2,moc1,1,0.6442,0.96045197740113,0.6120078968760887,0.7476237764221875,0.46045197740113,0.2966411049671567,1,2,2,2.0,49.96001475304365
radial_segment_2d,0.07,10000,11,2,moc1,2,0.7007,0.9130672498633133,0.6656922668083975,0.769999231537693,0.6827501366867141,0.37572078933074504,3,4,2,2.0,89.03909757826477
radial_segment_2d,0.07,10000,11,2,moc1,3,0.7323,0.8746127209768544,0.7069829110194461,0.7819144602851325,0.7943092764716604,0.42590173074980653,7,8,2,2.0,124.22422432061285
radial_segment_2d,0.07,10000,11,2,moc1,4,0.7607,0.8735192272644432,0.7382932840418978,0.8002337423825028,0.8620375432841263,0.4846349567489676,14,15,2,2.0,154.65178693644702
radial_segment_2d,0.07,10000,11,2,moc1,5,0.7682,0.8738837251685803,0.7467684161345585,0.8053409472623446,0.8664925176680236,0.5417640692361714,26,27,2,2.0,180.66650072671473
radial_segment_2d,0.07,10000,11,2,moc1,6,0.7743,0.8826316748678695,0.7501548946716233,0.8110190069496778,0.8650902132312737,0.524706933229405,43,44,2,2.0,203.32796510960907
radial_segment_2d,0.07,10000,11,2,moc1,7,0.827,0.7833059959905231,0.8882000413308535,0.832461747046291,0.8782910695446602,0.5130008963564863,70,71,2,2.0,215.1980242319405
radial_segment_2d,0.07,10000,11,2,moc1,8,0.8467,0.793694186258429,0.9156854499579479,0.8503368153861174,0.8991338835515981,0.5012525080707368,125,126,2,2.0,240.94177149701864
radial_segment_2d,0.07,10000,11,2,moc1,9,0.8627,0.8352469473300529,0.9071654790182107,0.8697219850080653,0.9030144352443172,0.49511825824314704,193,194,2,2.0,260.60063293296844
radial_segment_2d,0.07,10000,11,2,moc1,10,0.8769,0.839803171131766,0.9290322580645162,0.8821671293194218,0.9125896734014574,0.4999752023259665,302,303,2,2.0,285.2160273026675
radial_segment_2d,0.07,10000,11,2,moc1,11,0.8907,0.8634955349006743,0.9323101141282959,0.8965843504588892,0.9066827295890112,0.5113904057112448,407,408,2,2.0,304.7399723054841
radial_segment_2d,0.07,10000,11,2,moc1,12,0.9004,0.8777109531620193,0.9367827270958957,0.9062852841550622,0.9078513682122213,0.5046026698615436,480,481,2,2.0,326.06974647473544
