shape,label_noise,n_samples,seed,data_dim,algorithm,depth,accuracy,coverage,density,f_score,gini_coverage_all_leaves,gini_density_all_leaves,splits,leaves,total_active_feature_count,avg_active_feature_count,runtime
saddle_3d,0.05,10000,8,3,randcart,0,0.5046,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,7.802620530128479e-06
saddle_3d,0.05,10000,8,3,randcart,1,0.5811,0.9715381509890997,0.5431666854756799,0.6967788635541079,0.4715381509890997,0.3143923232702579,1,2,3,3.0,41.95339022576809
saddle_3d,0.05,10000,8,3,randcart,2,0.71,0.8314493338716189,0.6660737386804657,0.7396300951696894,0.6468510294711343,0.3491477302618802,3,4,3,3.0,75.40904777031392
saddle_3d,0.05,10000,8,3,randcart,3,0.8153,0.8633427533306419,0.7852028639618138,0.8224209210652822,0.7669559951554299,0.3886380271777057,7,8,3,3.0,95.0039680460468
saddle_3d,0.05,10000,8,3,randcart,4,0.8229,0.8336697618086395,0.8134725231435888,0.8234473133286812,0.8136186246803931,0.4181404443263186,14,15,3,3.0,111.70552104245871
saddle_3d,0.05,10000,8,3,randcart,5,0.8795,0.9204683084376262,0.8490039098864272,0.8832929782082325,0.8450335680856476,0.4673501476052786,26,27,3,3.0,118.08460736926645
saddle_3d,0.05,10000,8,3,randcart,6,0.8954,0.9057327412192168,0.8857086458744572,0.8956087824351298,0.8544816392443131,0.4010756947524252,48,49,3,3.0,122.18117571715266
saddle_3d,0.05,10000,8,3,randcart,7,0.9117,0.9374243035930561,0.8901667625071881,0.9131845442925967,0.8866572466693581,0.4835843358950598,83,84,3,3.0,133.33121777977794
saddle_3d,0.05,10000,8,3,randcart,8,0.9137,0.916027452563585,0.9103309929789368,0.9131703390683167,0.9080188137367851,0.49056864101826236,122,123,3,3.0,150.29933714773506
saddle_3d,0.05,10000,8,3,randcart,9,0.9335,0.9214775938635447,0.9429869861598843,0.9321082184788158,0.8946932096140103,0.48874198318186624,186,187,3,3.0,142.6178560005501
saddle_3d,0.05,10000,8,3,randcart,10,0.9307,0.9475171578522407,0.9155451531109811,0.9312568197599445,0.904422974470148,0.480601520967346,218,219,3,3.0,173.69554072152823
saddle_3d,0.05,10000,8,3,randcart,11,0.9535,0.9418651594670973,0.9634524055337601,0.9525364907624784,0.8910642405242233,0.46871170054203026,306,307,3,3.0,159.37208498455584
saddle_3d,0.05,10000,8,3,randcart,12,0.9612,0.9519580137262817,0.969173859432799,0.960488798370672,0.9048758190739414,0.49868071429645755,415,416,3,3.0,157.89533249195665
