shape,label_noise,n_samples,seed,data_dim,algorithm,depth,accuracy,coverage,density,f_score,gini_coverage_all_leaves,gini_density_all_leaves,splits,leaves,total_active_feature_count,avg_active_feature_count,runtime
sine_wave_2d,0.07,10000,1,2,hhcart_a,0,0.6752,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,5.53671270608902e-06
sine_wave_2d,0.07,10000,1,2,hhcart_a,1,0.6752,0.0,0.0,0.0,0.4150246305418719,0.37795519521327003,1,2,2,2.0,126.53528803400695
sine_wave_2d,0.07,10000,1,2,hhcart_a,2,0.8089,0.8272783251231527,0.6655932623235076,0.7376801647220317,0.6068349753694582,0.4676520525114485,3,4,2,2.0,190.83463144116104
sine_wave_2d,0.07,10000,1,2,hhcart_a,3,0.8134,0.6493226600985221,0.7436530324400564,0.6932938856015779,0.685267857142857,0.46630059930574985,7,8,2,1.7142857142857142,230.00932111311704
sine_wave_2d,0.07,10000,1,2,hhcart_a,4,0.839,0.6955049261083743,0.784375,0.7372715404699739,0.7568503694581281,0.4471171734648931,15,16,2,1.8,252.62159295659512
sine_wave_2d,0.07,10000,1,2,hhcart_a,5,0.8655,0.8026477832512315,0.7873754152823921,0.7949382527824363,0.8012672811059909,0.4961159221095217,30,31,2,1.8666666666666667,273.85624286159873
sine_wave_2d,0.07,10000,1,2,hhcart_a,6,0.8724,0.7927955665024631,0.8102580239144116,0.8014316837846251,0.8180312553083064,0.49286414189317407,57,58,2,1.7543859649122806,287.65724941156805
sine_wave_2d,0.07,10000,1,2,hhcart_a,7,0.8842,0.7881773399014779,0.8448844884488449,0.8155463523415102,0.8444499953527278,0.497508211681263,105,106,2,1.8,298.40303114335984
sine_wave_2d,0.07,10000,1,2,hhcart_a,8,0.8958,0.7986453201970444,0.8698859825620389,0.832744783306581,0.8501015835907713,0.5091335808738529,176,177,2,1.8238636363636365,305.62304096855223
sine_wave_2d,0.07,10000,1,2,hhcart_a,9,0.9045,0.7952586206896551,0.8990602158022972,0.843979741872243,0.853043108026444,0.5167140986648073,268,269,2,1.8470149253731343,313.4345630230382
sine_wave_2d,0.07,10000,1,2,hhcart_a,10,0.9151,0.8269704433497537,0.903464513958964,0.8635267641858222,0.8469585619501518,0.5166131481389176,368,369,2,1.8559782608695652,313.91480752732605
sine_wave_2d,0.07,10000,1,2,hhcart_a,11,0.9238,0.8392857142857143,0.9190829399865138,0.8773736723527519,0.8394586521329002,0.5121809000641255,469,470,2,1.861407249466951,316.1993911722675
sine_wave_2d,0.07,10000,1,2,hhcart_a,12,0.9325,0.8709975369458128,0.9170178282009724,0.8934154429180483,0.8312940304041527,0.5077925014677425,557,558,2,1.8707360861759426,320.72649385780096
