shape,label_noise,n_samples,seed,data_dim,algorithm,depth,accuracy,coverage,density,f_score,gini_coverage_all_leaves,gini_density_all_leaves,splits,leaves,total_active_feature_count,avg_active_feature_count,runtime
barbell_2d,0.03,10000,8,2,wodt,0,0.644,0.0,,,0.0,0.0,0,1,0,0.0,0.00038433074951171875
barbell_2d,0.03,10000,8,2,wodt,1,0.644,0.0,,,0.0,0.0,1,2,2,0.0,0.013934971764683723
barbell_2d,0.03,10000,8,2,wodt,2,0.644,0.0,,,0.4834269662921349,0.44782842506763654,2,3,2,2.0,0.10296608880162239
barbell_2d,0.03,10000,8,2,wodt,3,0.8014,0.9713483146067415,0.6473230999625609,0.7769040665019097,0.7285112359550561,0.6653666412504502,4,5,2,2.0,0.19569536205381155
barbell_2d,0.03,10000,8,2,wodt,4,0.8171,0.9193820224719101,0.6797507788161994,0.7816119402985074,0.8411516853932586,0.6484094739007542,8,9,2,2.0,0.3266306361183524
barbell_2d,0.03,10000,8,2,wodt,5,0.8391,0.9095505617977528,0.7155801104972376,0.8009894867037726,0.9122542134831462,0.7284431113512728,16,17,2,2.0,0.46180496644228697
barbell_2d,0.03,10000,8,2,wodt,6,0.851,0.9536516853932584,0.7192796610169492,0.8200483091787439,0.9104868913857678,0.7088876856001747,27,28,2,2.0,0.619936753064394
barbell_2d,0.03,10000,8,2,wodt,7,0.8801,0.9061797752808989,0.7885602542165729,0.843288459024964,0.9205992509363299,0.6594360733865077,42,43,2,2.0,0.8293526591733098
barbell_2d,0.03,10000,8,2,wodt,8,0.9175,0.9154494382022472,0.8614855934443564,0.8876481002315132,0.9283901588531576,0.6391801271767752,65,66,2,2.0,1.092038979753852
barbell_2d,0.03,10000,8,2,wodt,9,0.9317,0.8884831460674157,0.9170774137431139,0.9025538593237266,0.9284510433386839,0.602591822659593,102,103,2,2.0,1.3980257250368595
barbell_2d,0.03,10000,8,2,wodt,10,0.9345,0.878370786516854,0.9337115556882651,0.9051961210015922,0.9244150087619833,0.5697836749833609,153,154,2,2.0,1.7034853650256991
barbell_2d,0.03,10000,8,2,wodt,11,0.94,0.9148876404494382,0.9164321890827237,0.915659263424234,0.9185029504486304,0.5593920601522064,216,217,2,2.0,2.082540608011186
barbell_2d,0.03,10000,8,2,wodt,12,0.9423,0.9092696629213484,0.9272414780865081,0.918167635796341,0.9122084236809251,0.5447918810758128,293,294,2,2.0,2.4343285523355007
