shape,label_noise,n_samples,seed,data_dim,algorithm,depth,accuracy,coverage,density,f_score,gini_coverage_all_leaves,gini_density_all_leaves,splits,leaves,total_active_feature_count,avg_active_feature_count,runtime
rectangle_2d,0.05,10000,1,2,oc1,0,0.6312,0.0,,,0.0,0.0,0,1,0,0.0,0.0004538288339972496
rectangle_2d,0.05,10000,1,2,oc1,1,0.6312,0.0,,,0.4468546637744033,0.3249658506970794,1,2,2,0.0,46.339977538213134
rectangle_2d,0.05,10000,1,2,oc1,2,0.7257,0.8400216919739696,0.5899828604075414,0.6931424096655107,0.637472885032538,0.444574535657666,3,4,2,2.0,80.91538435406983
rectangle_2d,0.05,10000,1,2,oc1,3,0.8,0.8191431670281996,0.6938447404685347,0.7513056453618503,0.7393864270220021,0.5327222380520535,6,7,2,2.0,102.76466124411672
rectangle_2d,0.05,10000,1,2,oc1,4,0.8645,0.7969088937093276,0.8290550070521862,0.8126641780727222,0.7810096627884047,0.5870707852335453,10,11,2,2.0,118.23883440345526
rectangle_2d,0.05,10000,1,2,oc1,5,0.8896,0.8497830802603037,0.8507057546145494,0.8502441671188279,0.8123945529043144,0.5854247459348207,17,18,2,2.0,131.71415391750634
rectangle_2d,0.05,10000,1,2,oc1,6,0.9059,0.8557483731019523,0.885273492286115,0.870260581828209,0.8212469145037025,0.5022702627789868,28,29,2,2.0,140.91043725982308
rectangle_2d,0.05,10000,1,2,oc1,7,0.9246,0.8720173535791758,0.9193825042881647,0.8950737545226831,0.8554094360086768,0.4944283862455259,47,48,2,2.0,146.7579230843112
rectangle_2d,0.05,10000,1,2,oc1,8,0.9277,0.8641540130151844,0.9348782634203578,0.898125968719177,0.8840851475315579,0.47380247856546953,82,83,2,2.0,156.97910931892693
rectangle_2d,0.05,10000,1,2,oc1,9,0.9308,0.8804229934924078,0.9282447112635792,0.9037016420818257,0.9031189540950932,0.5043296745932291,110,111,2,2.0,159.2491265507415
rectangle_2d,0.05,10000,1,2,oc1,10,0.9404,0.8969631236442517,0.9387060158910329,0.9173599556295063,0.9157777210667348,0.5081230548004796,169,170,2,2.0,173.02227404434234
rectangle_2d,0.05,10000,1,2,oc1,11,0.9494,0.9129609544468547,0.9479166666666666,0.930110497237569,0.9246757742188583,0.5141763899396552,234,235,2,2.0,182.18840976897627
rectangle_2d,0.05,10000,1,2,oc1,12,0.9533,0.9181127982646421,0.9535342157138834,0.9354883271170051,0.9251106147016996,0.5135183003329069,301,302,2,2.0,191.12818408664316
