shape,label_noise,n_samples,seed,data_dim,algorithm,depth,accuracy,coverage,density,f_score,gini_coverage_all_leaves,gini_density_all_leaves,splits,leaves,total_active_feature_count,avg_active_feature_count,runtime
barbell_3d,0.0,10000,1,3,moc1,0,0.8574,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0013416651636362076
barbell_3d,0.0,10000,1,3,moc1,1,0.8574,0.0,0.0,0.0,0.18022440392706862,0.2685748149060294,1,2,3,3.0,65.23878618050367
barbell_3d,0.0,10000,1,3,moc1,2,0.8574,0.0,0.0,0.0,0.28927068723702654,0.4787041509878769,3,4,3,3.0,117.91079144086689
barbell_3d,0.0,10000,1,3,moc1,3,0.8768,0.6241234221598878,0.5611601513240857,0.5909694555112882,0.47685834502103774,0.5226517255454797,6,7,3,3.0,158.5651980349794
barbell_3d,0.0,10000,1,3,moc1,4,0.9092,0.5624123422159888,0.7384898710865562,0.6385350318471338,0.6236559139784947,0.5509683047019309,11,12,3,3.0,167.20431311894208
barbell_3d,0.0,10000,1,3,moc1,5,0.9262,0.685133239831697,0.7717219589257504,0.725854383358098,0.7640806082527496,0.6588559643680245,18,19,3,3.0,171.27142332866788
barbell_3d,0.0,10000,1,3,moc1,6,0.9408,0.6802244039270687,0.8770343580470162,0.7661927330173777,0.8073532358244839,0.694505360051155,27,28,3,3.0,174.24249947909266
barbell_3d,0.0,10000,1,3,moc1,7,0.9535,0.7454417952314165,0.9124463519313305,0.8205326128907757,0.866364584457151,0.7229739829292832,38,39,3,3.0,180.16701844334602
barbell_3d,0.0,10000,1,3,moc1,8,0.9626,0.7741935483870968,0.9550173010380623,0.855151045701007,0.9051947351386342,0.7332739605891525,51,52,3,3.0,185.4301490643993
barbell_3d,0.0,10000,1,3,moc1,9,0.9633,0.773492286115007,0.9616390584132519,0.85736494364555,0.9072650771388502,0.7555778674295213,49,50,3,3.0,180.67337464168668
barbell_3d,0.0,10000,1,3,moc1,10,0.9666,0.7833099579242637,0.978108581436077,0.8699376947040498,0.9046563814866762,0.7813947784521242,49,50,3,3.0,180.2119305320084
barbell_3d,0.0,10000,1,3,moc1,11,0.9649,0.770687237026648,0.9786286731967943,0.8622989407610828,0.9165153013128549,0.740987049449493,60,61,3,3.0,180.69351909402758
