shape,label_noise,n_samples,seed,data_dim,algorithm,depth,accuracy,coverage,density,f_score,gini_coverage_all_leaves,gini_density_all_leaves,splits,leaves,total_active_feature_count,avg_active_feature_count,runtime
radial_segment_2d,0.03,10000,8,2,hhcart_d,0,0.5742,0.0,,,0.0,0.0,0,1,0,0.0,1.5193130820989609e-05
radial_segment_2d,0.03,10000,8,2,hhcart_d,1,0.5857,0.9722874589008924,0.5070422535211268,0.6665056749577397,0.4722874589008923,0.3874499583546038,1,2,2,0.0,57.2980076270178
radial_segment_2d,0.03,10000,8,2,hhcart_d,2,0.6762,0.9253170502583372,0.5743440233236151,0.7087605684475624,0.6923438233912633,0.4262163330152879,3,4,2,2.0,97.61017955979332
radial_segment_2d,0.03,10000,8,2,hhcart_d,3,0.7329,0.9121653358384216,0.6283772852289273,0.7441325797490181,0.8171676843588538,0.5009824579580617,7,8,2,2.0,127.50299127958716
radial_segment_2d,0.03,10000,8,2,hhcart_d,4,0.7852,0.9311883513386566,0.6812714776632303,0.7868624727128398,0.8849518553311413,0.5827291210865719,15,16,2,2.0,149.78677554614842
radial_segment_2d,0.03,10000,8,2,hhcart_d,5,0.792,0.9293095349929544,0.6898535564853556,0.7918751250750449,0.9043124706434948,0.6171935765450367,31,32,2,2.0,171.17923583975062
radial_segment_2d,0.03,10000,8,2,hhcart_d,6,0.8161,0.6751996242367309,0.8631041729210447,0.7576755830807748,0.9170454816855212,0.6327857562839183,58,59,2,2.0,184.34099898021668
radial_segment_2d,0.03,10000,8,2,hhcart_d,7,0.8785,0.8250352278064819,0.8819984935977906,0.8525664361121224,0.9301109373259796,0.5997081713398658,96,97,2,2.0,191.36547979805616
radial_segment_2d,0.03,10000,8,2,hhcart_d,8,0.9144,0.8910286519492719,0.9063545150501672,0.8986262434864992,0.92862496627125,0.5760075210525215,140,141,2,2.0,197.37163106212392
radial_segment_2d,0.03,10000,8,2,hhcart_d,9,0.922,0.8999530295913575,0.9154323936932632,0.907626717195642,0.9227216955358944,0.5490329621513852,195,196,2,2.0,197.21797487605363
radial_segment_2d,0.03,10000,8,2,hhcart_d,10,0.9338,0.891968060122123,0.9495,0.9198353112133688,0.922373207205042,0.541127982030472,257,258,2,2.0,203.9196826578118
radial_segment_2d,0.03,10000,8,2,hhcart_d,11,0.9425,0.9178017848755284,0.945560125816598,0.9314741985460612,0.9164428925500204,0.5294811894465778,317,318,2,2.0,194.31130457296968
radial_segment_2d,0.03,10000,8,2,hhcart_d,12,0.9486,0.9300140911225928,0.9482758620689656,0.939056201090823,0.911830012332872,0.5248563759454381,373,374,2,2.0,192.8072210806422
