seed,dataset,data_dim,algorithm,depth,accuracy,coverage,density,f_score,gini_coverage_all_leaves,gini_density_all_leaves,splits,leaves,total_active_feature_count,avg_active_feature_count,runtime
1,radial_segment_2d_fuzziness_005,2,oc1,0,0.5022,0.0,,,0.0,0.0,0,1,0,0.0,0.0004763000179082155
1,radial_segment_2d_fuzziness_005,2,oc1,1,0.6272,0.9550020088388911,0.5756841850326956,0.7183439105469932,0.4550020088388911,0.3174173794769848,1,2,2,0.0,14.545794500038028
1,radial_segment_2d_fuzziness_005,2,oc1,2,0.6976,0.9252711932503013,0.6346100854229816,0.7528604118993135,0.6869224588188025,0.42513262427886356,3,4,2,2.0,23.376581499935128
1,radial_segment_2d_fuzziness_005,2,oc1,3,0.7408,0.9108075532342306,0.6785393594732116,0.7777015437392797,0.823573724387304,0.5342728163196913,7,8,2,2.0,31.836018900037743
1,radial_segment_2d_fuzziness_005,2,oc1,4,0.781,0.8927280032141423,0.7285245901639344,0.802310886441596,0.8451957845288498,0.537279046274167,12,13,2,2.0,37.65749789995607
1,radial_segment_2d_fuzziness_005,2,oc1,5,0.7844,0.9035757332261952,0.7285390346614836,0.8066714490674319,0.8567332627196025,0.5450118474350034,21,22,2,2.0,48.84234440000728
1,radial_segment_2d_fuzziness_005,2,oc1,6,0.8092,0.7167537163519486,0.8775209050664043,0.7890314020344981,0.867934702163202,0.5483639308943413,37,38,2,2.0,49.513244900037535
1,radial_segment_2d_fuzziness_005,2,oc1,7,0.8686,0.8352752109280835,0.8938091143594153,0.8635514018691588,0.8795279876618409,0.5254736837569389,61,62,2,2.0,64.0282801000867
1,radial_segment_2d_fuzziness_005,2,oc1,8,0.8896,0.864202490960225,0.9095137420718816,0.8862793572311495,0.8954532016343608,0.5362269065340346,105,106,2,2.0,59.76865770004224
